,date,utm_source_and_medium,utm_campaign,user_count,session_count
1071,2024-10-16,bing / cpc,campaign_31,3,3
1072,2024-10-16,google / cpc,campaign_26,3,3
1073,2024-10-16,bing / organic,(organic),2,2
1074,2024-10-16,google / cpc,(organic),2,2
1075,2024-10-16,seznam / organic,(organic),2,2
1076,2024-10-16,email.seznam.cz / referral,(referral),1,2
1077,2024-10-16,google / cpc,campaign_19,2,2
1078,2024-10-16,ajanlat / offline,proposal-by-phone,1,2
1079,2024-10-16,(direct) / (none),(not set),1,1
1080,2024-10-16,(not set),(not set),1,1
1081,2024-10-16,l.instagram.com / referral,(referral),1,1
1082,2024-10-16,source_12,(referral),1,1
1083,2024-10-16,trc.taboola.com / referral,(referral),1,1
1084,2024-10-16,google / cpc,campaign_23,1,1
1085,2024-10-16,facebook / cpc,campaign_21,1,1
1086,2024-10-16,email / offline,proposal-by-phone,1,1
1087,2024-10-16,google / cpc,utm_campaign,1,1
1088,2024-10-17,google / cpc,campaign_16,38,50
1089,2024-10-17,(direct) / (none),(direct),42,43
1090,2024-10-17,google / cpc,hu_brand,41,43
1091,2024-10-17,google / organic,(organic),35,40
1092,2024-10-17,google / cpc,(not set),25,29
1093,2024-10-17,google / cpc,campaign_15,22,23
1094,2024-10-17,facebook / cpc,campaign_14,20,21
1095,2024-10-17,google / cpc,hu_pmax_brand,16,19
1096,2024-10-17,facebook / cpc,campaign_18,12,13
1097,2024-10-17,l.facebook.com / referral,(referral),9,9
1098,2024-10-17,csodasmagyarorszag.hu / referral,(referral),5,6
1099,2024-10-17,m.facebook.com / referral,(referral),5,6
1100,2024-10-17,google / cpc,campaign_19,6,6
1101,2024-10-17,(not set),(not set),5,5
1102,2024-10-17,source_1,(referral),4,5
1103,2024-10-17,ajanlat / offline,campaign_2,5,5
1104,2024-10-17,google / cpc,campaign_20,3,4
1105,2024-10-17,facebook / cpc,campaign_56,4,4
1106,2024-10-17,lm.facebook.com / referral,(referral),3,3
1107,2024-10-17,redir.d-edgeconnect.media / referral,(referral),3,3
1108,2024-10-17,bing / cpc,campaign_31,3,3
1109,2024-10-17,google / cpc,campaign_17,3,3
1110,2024-10-17,bing / organic,(organic),2,2
1111,2024-10-17,email.seznam.cz / referral,(referral),2,2
1112,2024-10-17,instagram.com / referral,(referral),2,2
1113,2024-10-17,bing / cpc,campaign_29,2,2
1114,2024-10-17,seznam / organic,(organic),1,1
1115,2024-10-17,source_23,(referral),1,1
1116,2024-10-17,vendeghazak.hu / referral,(referral),1,1
1117,2024-10-17,source_7,(referral),1,1
1118,2024-10-17,bing / cpc,campaign_28,1,1
1119,2024-10-17,facebook / cpc,campaign_21,1,1
1120,2024-10-17,google / cpc,campaign_26,1,1
1121,2024-10-17,ajanlat / email,campaign_7,1,1
1122,2024-10-18,(direct) / (none),(direct),39,43
1123,2024-10-18,google / cpc,(not set),35,43
1124,2024-10-18,google / organic,(organic),35,38
1125,2024-10-18,google / cpc,hu_brand,35,37
1126,2024-10-18,google / cpc,hu_pmax_brand,29,30
1127,2024-10-18,google / cpc,campaign_16,23,25
1128,2024-10-18,google / cpc,campaign_15,18,19
1129,2024-10-18,facebook / cpc,campaign_14,10,11
1130,2024-10-18,facebook / cpc,campaign_18,10,10
1131,2024-10-18,google / cpc,(organic),5,5
1132,2024-10-18,google / cpc,campaign_19,4,5
1133,2024-10-18,google / cpc,campaign_17,5,5
1134,2024-10-18,google / cpc,campaign_26,3,5
1135,2024-10-18,(not set),(not set),3,4
1136,2024-10-18,l.facebook.com / referral,(referral),4,4
1137,2024-10-18,google / cpc,campaign_20,2,3
1138,2024-10-18,ajanlat / offline,campaign_2,3,3
1139,2024-10-18,seznam / organic,(organic),2,2
1140,2024-10-18,source_1,(referral),2,2
1141,2024-10-18,m.facebook.com / referral,(referral),2,2
1142,2024-10-18,redir.d-edgeconnect.media / referral,(referral),1,2
1143,2024-10-18,google / cpc,campaign_30,2,2
1144,2024-10-18,bing / cpc,campaign_28,2,2
1145,2024-10-18,bing / cpc,campaign_29,2,2
1146,2024-10-18,facebook / cpc,campaign_56,2,2
1147,2024-10-18,source_9,hirlevel_c3,1,2
1148,2024-10-18,csodasmagyarorszag.hu / referral,(referral),1,1
1149,2024-10-18,email.seznam.cz / referral,(referral),1,1
1150,2024-10-18,instagram.com / referral,(referral),1,1
1151,2024-10-18,l.instagram.com / referral,(referral),1,1
1152,2024-10-18,msn.com / referral,(referral),1,1
1153,2024-10-18,vendeghazak.hu / referral,(referral),1,1
1154,2024-10-18,bing / cpc,campaign_31,1,1
1155,2024-10-18,facebook / cpc,campaign_57,1,1
1156,2024-10-18,email / offline,proposal-by-phone,1,1
1157,2024-10-18,phone / offline,proposal-by-phone,1,1
