,id,search_log_id,adults,children,picked_price,picked_room
13604,28155,133488,2,1,,
13605,28156,133488,3,0,,
13606,28157,133489,2,0,,
13607,28158,133490,2,0,,
13608,28159,133491,2,0,,
13609,28160,133492,1,0,,
13610,28161,133493,2,0,,
13611,28162,133494,1,2,,
13612,28163,133495,2,0,,
13613,28164,133496,2,1,,
13614,28165,133497,2,0,,
13615,28166,133498,1,1,,
13616,28167,133499,2,0,,
13617,28168,133500,2,2,,
13618,28169,133501,2,2,,
13619,28170,133502,3,0,,
13620,28171,133503,2,2,,
13621,28172,133504,1,2,,
13622,28173,133505,1,2,,
13623,28174,133506,2,1,,
13624,28175,133507,1,2,,
13625,28176,133508,2,2,,
13626,28177,133509,2,2,,
13627,28178,133510,2,2,,
13628,28179,133511,2,0,,
13629,28180,133512,2,2,,
13630,28181,133513,2,0,,
13631,28182,133514,2,0,,
13632,28183,133515,2,0,165091.0,ROOMFF
13633,28184,133516,2,1,,
13634,28185,133517,2,0,,
13635,28186,133518,2,0,,
13636,28187,133519,2,1,,
13637,28188,133520,2,0,,
13638,28189,133521,2,0,,
13639,28190,133522,2,0,,
13640,28191,133523,2,0,,
13641,28192,133524,2,0,,
13642,28193,133525,2,0,,
13643,28194,133526,2,0,,
13644,28195,133527,2,0,,
13645,28196,133528,2,0,,
13646,28197,133529,2,0,,
13647,28198,133530,2,2,,
13648,28199,133530,2,1,,
13649,28200,133531,2,2,,
13650,28201,133532,2,2,,
13651,28202,133533,2,2,,
13652,28203,133534,2,0,,
13653,28204,133535,2,0,,
13654,28205,133536,2,0,,
13655,28206,133536,2,0,,
13656,28207,133537,2,0,,
13657,28208,133538,2,0,,
13658,28209,133539,2,0,,
13659,28268,133598,2,0,,
13660,28331,133661,2,0,,
13661,28332,133662,2,0,,
13662,28333,133663,2,2,,
13663,28334,133664,2,0,,
13664,28335,133665,1,0,,
13665,28336,133666,2,0,,
13666,28337,133667,2,0,,
13667,28338,133668,2,0,,
13668,28339,133669,2,0,,
13669,28340,133670,2,0,,
13670,28341,133671,2,0,,
13671,28342,133672,2,2,,
13672,28343,133673,2,0,,
13673,28344,133674,2,0,,
13674,28345,133675,2,0,,
13675,28346,133676,2,0,,
13676,28347,133677,2,0,,
13677,28348,133678,2,0,,
13678,28349,133679,2,0,,
13679,28350,133680,2,1,,
13680,28351,133681,2,1,,
13681,28352,133682,2,2,,
13682,28353,133683,2,1,,
13683,28354,133684,2,0,,
13684,28355,133685,2,0,,
13685,28356,133686,2,0,,
13686,28357,133687,2,0,,
13687,28358,133688,2,0,,
13688,28361,133691,2,0,,
13689,28362,133692,2,2,,
13690,28363,133693,2,0,,
13691,28364,133694,2,0,,
13692,28365,133695,2,0,,
13693,28366,133696,2,0,,
13694,28367,133697,2,0,,
13695,28368,133698,2,0,,
13696,28369,133699,2,2,,
13697,28370,133700,2,2,,
13698,28371,133701,2,0,,
13699,28372,133702,2,0,,
13700,28373,133703,2,0,,
13701,28374,133704,2,0,,
13702,28375,133705,2,0,,
13703,28376,133706,2,0,,
13704,28377,133707,2,0,,
13705,28378,133708,2,0,,
13706,28379,133709,2,0,,
13707,28380,133710,2,0,,
13708,28381,133711,2,0,164851.0,ROOMEE
13709,28382,133712,2,0,,
13710,28383,133713,1,0,,
13711,28384,133714,1,0,,
13712,28385,133715,2,1,,
13713,28386,133716,2,0,,
13714,28387,133717,2,0,,
13715,28388,133718,2,0,,
13716,28389,133719,3,0,,
13717,28390,133720,2,0,,
13718,28391,133720,2,0,,
13719,28392,133721,1,0,,
13720,28393,133722,2,0,,
13721,28394,133723,2,0,,
13722,28395,133724,2,0,,
13723,28396,133725,2,0,,
13724,28397,133726,2,0,,
13725,28398,133727,2,1,,
13726,28399,133728,2,0,,
13727,28400,133729,2,1,,
13728,28401,133730,3,0,,
13729,28402,133731,2,0,,
13730,28403,133732,2,0,,
13731,28404,133733,2,0,734.79,ROOMEE
13732,28405,133734,2,0,,
13733,28406,133735,2,0,,
13734,28407,133736,2,0,,
13735,28408,133737,2,0,,
13736,28409,133737,2,0,,
13737,28410,133738,2,0,643.95,ROOMEE
13738,28411,133739,2,0,,
13739,28412,133740,2,3,,
13740,28413,133741,3,1,,
13741,28414,133742,2,0,,
13742,28415,133743,2,0,,
13743,28416,133744,2,0,,
13744,28417,133745,2,0,,
13745,28418,133745,2,0,,
13746,28419,133746,2,0,,
13747,28420,133747,2,0,,
13748,28421,133748,1,1,,
13749,28422,133749,3,1,,
13750,28423,133750,1,1,,
13751,28424,133751,2,0,,
13752,28425,133752,2,2,,
13753,28426,133753,2,2,,
13754,28427,133754,2,2,,
13755,28428,133755,2,0,,
13756,28429,133756,2,2,,
13757,28430,133757,2,0,,
13758,28431,133758,2,0,,
13759,28432,133759,2,2,,
13760,28433,133760,2,2,,
13761,28434,133761,2,2,,
13762,28435,133762,2,2,,
13763,28436,133763,2,3,,
13764,28437,133764,2,2,,
13765,28438,133765,2,2,,
13766,28439,133766,2,2,,
13767,28440,133767,2,0,,
13768,28441,133768,2,1,,
13769,28442,133769,2,2,,
13770,28443,133770,2,1,,
13771,28444,133771,1,1,87843.0,ROOMEE
13772,28445,133772,2,0,,
13773,28446,133773,2,2,,
13774,28447,133774,2,0,398.08,ROOMHH
13775,28448,133775,2,2,,
13776,28449,133776,2,2,,
13777,28450,133777,2,0,,
13778,28451,133778,2,0,,
13779,28452,133779,2,0,,
13780,28453,133780,2,0,,
13781,28454,133781,2,2,,
13782,28455,133782,2,0,,
13783,28456,133783,2,1,,
13784,28457,133784,2,0,,
13785,28458,133785,2,0,,
13786,28459,133786,2,0,,
13787,28460,133787,2,0,,
13788,28461,133788,2,0,,
13789,28462,133789,2,0,,
13790,28463,133790,4,0,,
13791,28464,133791,2,0,,
13792,28465,133792,2,1,,
13793,28466,133793,2,0,171371.0,ROOMGG
13794,28467,133794,2,0,,
13795,28468,133794,1,0,,
13796,28469,133795,2,0,,
13797,28470,133796,2,1,,
13798,28471,133797,2,0,,
13799,28472,133798,2,0,,
13800,28473,133799,2,0,,
13801,28474,133800,2,0,,
13802,28475,133801,2,0,,
13803,28476,133802,2,3,,
13804,28477,133803,2,0,,
13805,28478,133804,2,0,,
13806,28479,133805,1,0,,
13807,28480,133806,2,0,,
13808,28481,133807,2,2,,
13809,28482,133808,2,0,,
13810,28483,133809,2,0,,
13811,28485,133811,5,0,,
13812,28486,133812,2,0,,
13813,28487,133813,3,0,,
13814,28488,133813,2,0,,
13815,28489,133814,2,0,,
13816,28490,133814,1,1,,
13817,28491,133815,2,2,,
13818,28492,133816,2,2,,
13819,28493,133817,2,2,,
13820,28494,133818,2,2,,
13821,28495,133819,2,1,,
13822,28496,133820,2,2,,
13823,28497,133821,2,1,,
13824,28498,133822,2,0,,
13825,28499,133823,2,0,,
13826,28500,133824,1,2,,
13827,28501,133825,1,2,,
13828,28502,133826,2,0,,
13829,28503,133827,2,0,,
13830,28504,133828,2,0,,
13831,28505,133829,2,1,,
13832,28506,133830,2,0,,
13833,28507,133831,8,0,,
13834,28508,133831,4,0,,
13835,28509,133832,6,0,,
13836,28510,133832,3,0,,
13837,28511,133833,4,0,,
13838,28512,133833,2,0,,
13839,28513,133834,3,1,,
13840,28514,133835,2,2,,
13841,28515,133836,2,1,,
13842,28516,133837,1,0,,
13843,28517,133838,2,2,,
13844,28518,133839,2,1,,
13845,28519,133840,3,1,,
13846,28520,133841,2,0,,
13847,28521,133841,2,0,,
13848,28522,133842,4,0,,
13849,28523,133843,2,3,,
13850,28524,133844,2,0,,
13851,28525,133845,2,0,,
13852,28526,133845,2,0,,
13853,28527,133846,2,1,,
13854,28528,133846,2,1,,
13855,28529,133846,2,0,,
13856,28530,133846,2,0,,
13857,28531,133846,2,0,,
13858,28532,133846,2,0,,
13859,28533,133847,2,2,,
13860,28534,133847,2,0,,
13861,28535,133848,2,1,,
13862,28536,133849,2,1,,
13863,28537,133850,2,1,,
13864,28538,133851,2,0,,
13865,28539,133852,1,0,,
13866,28540,133853,2,0,,
13867,28541,133853,2,0,,
13868,28542,133854,2,0,,
13869,28543,133855,2,0,712.8,ROOMEE
13870,28544,133856,2,0,103639.0,ROOMEE
13871,28545,133857,2,3,,
13872,28546,133858,2,0,,
13873,28547,133858,2,0,,
13874,28548,133858,2,0,,
13875,28549,133858,2,0,,
13876,28550,133859,2,1,,
13877,28551,133860,2,0,,
13878,28552,133861,2,0,,
13879,28553,133862,2,0,,
13880,28554,133863,2,0,,
13881,28555,133864,3,1,,
13882,28556,133865,2,0,,
13883,28557,133866,2,3,,
13884,28558,133867,2,0,,
13885,28559,133868,2,3,,
13886,28560,133869,2,2,,
13887,28561,133870,2,1,,
13888,28562,133871,2,3,,
13889,28563,133872,2,0,126445.0,ROOMEE
13890,28564,133873,2,3,,
13891,28565,133874,2,3,,
13892,28566,133875,2,0,,
13893,28567,133876,2,3,,
13894,28568,133877,3,0,,
13895,28569,133878,2,0,,
13896,28570,133879,2,0,,
13897,28571,133880,1,0,,
13898,28572,133881,2,0,,
13899,28573,133881,2,0,,
13900,28574,133882,1,0,,
13901,28575,133883,2,3,,
13902,28576,133884,2,0,,
13903,28577,133885,2,3,,
13904,28578,133885,2,0,,
13905,28579,133886,2,0,,
13906,28580,133887,2,1,,
13907,28581,133888,2,0,,
13908,28582,133889,2,0,,
13909,28583,133890,2,0,,
13910,28584,133891,2,3,,
13911,28585,133892,1,1,,
13912,28586,133893,2,3,,
13913,28587,133894,2,0,,
13914,28588,133895,2,0,,
13915,28589,133896,2,1,220320.0,ROOMCC
13916,28590,133896,2,1,220320.0,ROOMCC
13917,28591,133896,2,0,195840.0,ROOMFF
13918,28592,133896,2,0,195840.0,ROOMFF
13919,28593,133896,2,0,195840.0,ROOMFF
13920,28594,133896,2,0,195840.0,ROOMFF
13921,28595,133897,2,0,,
13922,28596,133898,4,1,,
13923,28597,133899,2,1,,
13924,28598,133900,2,0,,
13925,28599,133901,2,1,,
13926,28600,133902,2,1,,
13927,28601,133903,2,1,,
13928,28602,133904,2,1,,
13929,28603,133905,2,0,,
13930,28604,133906,2,0,,
13931,28605,133907,2,0,,
13932,28606,133908,2,0,,
13933,28607,133909,2,2,,
13934,28608,133910,2,2,,
13935,28609,133911,2,0,,
13936,28610,133912,2,0,,
13937,28611,133913,2,0,,
13938,28612,133914,3,0,,
13939,28613,133915,2,0,,
13940,28614,133916,2,0,,
13941,28615,133917,2,0,,
13942,28616,133918,2,0,,
13943,28617,133919,2,0,,
13944,28618,133920,2,0,,
13945,28619,133921,2,0,,
13946,28620,133922,2,0,,
13947,28621,133923,2,0,,
13948,28622,133924,2,0,,
13949,28623,133925,2,0,,
13950,28624,133926,3,0,,
13951,28625,133927,3,0,,
13952,28626,133928,2,2,,
13953,28627,133929,4,0,,
13954,28628,133930,2,0,,
13955,28629,133931,5,1,,
13956,28630,133932,3,0,,
13957,28631,133933,2,0,,
13958,28632,133934,2,3,,
13959,28633,133934,2,0,,
13960,28634,133935,4,0,,
13961,28635,133936,2,0,,
13962,28636,133937,2,0,,
13963,28637,133937,2,0,,
13964,28638,133938,2,0,,
13965,28639,133939,2,0,,
13966,28640,133940,2,1,,
13967,28641,133941,2,1,,
13968,28642,133942,2,0,105080.0,ROOMGG
13969,28643,133942,2,0,105080.0,ROOMGG
13970,28644,133943,2,2,,
13971,28645,133944,2,2,,
13972,28646,133945,2,1,,
13973,28647,133946,2,0,,
13974,28648,133947,2,4,,
13975,28649,133948,1,2,,
13976,28650,133948,1,2,,
13977,28651,133949,2,1,,
13978,28652,133950,2,0,,
13979,28653,133951,2,0,,
13980,28654,133952,2,0,,
13981,28655,133953,2,0,,
13982,28656,133954,2,3,295474.0,ROOMAA
13983,28657,133955,2,0,,
13984,28658,133956,2,0,,
13985,28659,133957,2,0,,
13986,28660,133958,4,1,,
13987,28661,133958,1,0,,
13988,28662,133959,4,1,,
13989,28663,133959,1,0,,
13990,28664,133960,2,0,,
13991,28665,133961,2,0,,
13992,28666,133962,2,3,,
13993,28667,133963,4,0,,
13994,28668,133964,2,0,,
13995,28670,133966,2,0,,
13996,28672,133968,2,0,,
13997,28673,133969,2,0,,
13998,28674,133970,2,0,,
13999,28675,133971,1,0,,
14000,28676,133972,2,0,,
14001,28677,133973,3,1,,
14002,28678,133974,2,1,,
14003,28679,133975,2,0,,
14004,28680,133976,2,1,,
14005,28681,133977,2,0,,
14006,28682,133978,2,0,,
14007,28683,133979,2,0,,
14008,28684,133980,2,0,,
14009,28685,133981,2,0,,
14010,28686,133982,2,0,,
14011,28687,133983,2,0,,
14012,28688,133984,4,0,,
14013,28689,133985,2,0,,
14014,28690,133986,2,0,,
14015,28691,133987,2,0,,
14016,28692,133988,2,0,,
14017,28693,133989,2,0,,
14018,28694,133990,2,0,,
14019,28695,133991,2,0,,
14020,28696,133992,2,0,,
14021,28697,133992,2,0,,
14022,28698,133992,2,0,,
14023,28699,133993,2,0,,
14024,28700,133993,2,0,,
14025,28701,133993,2,0,,
14026,28702,133994,2,0,,
14027,28703,133994,2,0,,
14028,28704,133994,2,0,,
14029,28705,133995,9,0,,
14030,28706,133995,5,0,,
14031,28707,133996,9,0,,
14032,28708,133996,5,0,,
14033,28709,133997,9,0,,
14034,28710,133997,5,0,,
14035,28711,133998,2,0,,
14036,28712,133999,2,0,302389.0,ROOMFF
14037,28713,134000,2,0,,
14038,28714,134001,2,0,,
14039,28715,134002,2,0,,
14040,28716,134003,2,1,,
14041,28717,134004,2,1,,
14042,28718,134005,2,0,,
14043,28719,134006,2,2,,
14044,28720,134007,2,2,,
14045,28721,134008,2,0,,
14046,28722,134009,2,0,,
14047,28723,134010,2,0,,
14048,28724,134011,2,0,,
14049,28725,134012,2,0,,
14050,28726,134012,2,0,,
14051,28727,134013,2,0,,
14052,28728,134014,2,0,,
14053,28729,134015,2,0,,
14054,28730,134016,2,0,,
14055,28731,134017,2,0,,
14056,28732,134018,2,0,,
14057,28733,134019,2,0,,
14058,28734,134020,2,0,,
14059,28735,134021,2,0,,
14060,28736,134022,2,0,,
14061,28737,134023,2,0,,
14062,28738,134024,4,0,,
14063,28739,134025,2,0,,
14064,28740,134026,4,1,,
14065,28741,134027,2,0,,
14066,28742,134028,2,0,,
14067,28743,134029,2,0,,
14068,28744,134030,2,0,,
14069,28745,134031,2,2,,
14070,28746,134032,2,0,,
14071,28747,134033,2,0,,
14072,28748,134034,2,0,,
14073,28749,134035,1,0,,
14074,28750,134036,2,0,,
14075,28751,134036,2,0,,
14076,28752,134036,2,0,,
14077,28753,134037,2,0,,
14078,28754,134038,2,0,,
14079,28755,134039,2,0,,
14080,28756,134040,2,0,,
14081,28757,134040,2,0,,
14082,28758,134040,2,0,,
14083,28759,134041,2,0,,
14084,28760,134042,2,0,,
14085,28761,134043,2,0,,
14086,28762,134044,3,1,,
14087,28763,134045,2,0,,
14088,28764,134046,2,0,,
14089,28765,134047,3,1,,
14090,28767,134049,2,1,,
14091,28768,134050,2,0,,
14092,28769,134051,2,1,,
14093,28770,134052,3,1,,
14094,28771,134053,2,2,,
14095,28772,134054,2,0,,
14096,28773,134055,1,1,,
14097,28774,134055,1,1,,
14098,28775,134056,2,0,,
14099,28776,134057,2,0,,
14100,28777,134058,2,0,,
14101,28778,134059,2,0,,
14102,28779,134060,2,1,,
14103,28780,134061,2,0,,
14104,28781,134062,2,2,,
14105,28782,134063,2,0,,
14106,28783,134064,1,1,,
14107,28784,134065,2,1,,
14108,28785,134066,2,1,,
14109,28786,134067,2,2,,
14110,28787,134068,2,0,,
14111,28788,134069,2,0,,
14112,28789,134070,2,0,,
14113,28790,134071,2,0,,
14114,28791,134072,2,0,,
14115,28792,134073,2,0,,
14116,28793,134074,2,0,,
14117,28794,134075,2,0,,
14118,28795,134076,2,0,,
14119,28796,134077,2,0,,
14120,28797,134078,4,1,,
14121,28798,134078,1,0,,
14122,28799,134079,2,0,,
14123,28800,134080,2,0,,
14124,28801,134081,2,0,,
14125,28802,134082,2,0,,
14126,28803,134082,2,0,,
14127,28804,134083,2,1,,
14128,28805,134084,2,0,,
14129,28806,134085,2,0,,
14130,28807,134085,2,0,,
14131,28808,134086,2,0,,
14132,28809,134087,1,1,,
14133,28810,134087,1,1,,
14134,28811,134088,1,1,,
14135,28812,134088,1,1,,
14136,28813,134089,2,0,,
14137,28814,134090,2,0,,
14138,28815,134091,2,0,,
14139,28816,134092,2,0,,
14140,28817,134093,2,0,,
14141,28818,134094,2,1,,
14142,28819,134095,2,1,,
14143,28820,134096,2,0,,
14144,28821,134097,2,0,,
14145,28822,134098,2,0,,
14146,28823,134099,2,0,,
14147,28824,134100,2,0,,
14148,28825,134101,2,0,,
14149,28826,134102,2,1,,
14150,28827,134103,1,1,,
14151,28828,134104,2,1,,
14152,28829,134105,2,0,,
14153,28830,134105,2,0,,
14154,28831,134106,2,0,,
14155,28832,134107,2,0,,
14156,28833,134107,2,0,,
14157,28834,134108,3,1,,
14158,28835,134109,2,0,,
14159,28836,134109,0,0,,
14160,28837,134110,2,0,,
14161,28838,134111,2,0,,
14162,28839,134111,2,0,,
14163,28840,134112,2,1,,
14164,28841,134113,3,1,,
14165,28842,134114,2,0,,
14166,28843,134115,1,1,,
14167,28844,134116,2,0,,
14168,28845,134117,1,0,,
14169,28846,134118,2,1,,
14170,28847,134119,2,0,,
14171,28848,134120,2,0,,
14172,28849,134121,2,0,,
14173,28850,134122,2,0,,
14174,28851,134123,2,0,,
14175,28852,134124,2,0,,
14176,28853,134124,2,0,,
14177,28854,134125,2,0,,
14178,28855,134126,3,1,,
14179,28856,134127,2,0,102449.0,ROOMEE
14180,28857,134128,3,1,,
14181,28858,134129,2,0,,
14182,28859,134130,2,0,,
14183,28860,134131,2,3,,
14184,28861,134132,2,0,,
14185,28862,134133,1,1,,
14186,28863,134134,1,1,,
14187,28864,134135,2,3,,
14188,28865,134136,3,1,,
14189,28866,134137,3,1,,
14190,28867,134138,2,0,,
14191,28868,134139,2,1,,
14192,28870,134141,1,0,,
14193,28871,134141,1,0,,
14194,28872,134142,3,1,,
14195,28873,134143,2,0,,
14196,28874,134144,2,0,,
14197,28875,134145,3,1,,
14198,28876,134146,2,0,,
14199,28877,134147,3,0,,
14200,28878,134148,2,1,,
14201,28879,134149,3,1,,
14202,28880,134150,3,1,,
14203,28881,134151,2,0,,
14204,28882,134152,2,0,,
14205,28883,134153,2,2,,
14206,28884,134154,2,0,,
14207,28885,134155,2,0,,
14208,28886,134155,0,2,,
14209,28887,134156,2,0,,
14210,28888,134157,2,0,,
14211,28889,134158,2,2,,
14212,28890,134159,2,0,,
14213,28891,134160,2,0,,
14214,28892,134161,2,0,,
14215,28893,134162,2,0,,
14216,28894,134163,2,0,,
14217,28895,134164,2,2,,
14218,28896,134165,2,0,,
14219,28897,134166,2,0,,
14220,28898,134167,1,1,,
14221,28899,134167,1,1,,
14222,28900,134168,2,0,,
14223,28901,134169,2,0,,
14224,28902,134169,2,0,,
14225,28903,134170,2,0,,
14226,28904,134171,2,0,,
14227,28905,134171,2,0,,
14228,28906,134172,3,1,,
14229,28907,134173,2,0,302389.0,ROOMFF
14230,28908,134174,2,0,,
14231,28909,134174,2,0,,
14232,28910,134175,2,0,,
14233,28911,134176,2,0,,
14234,28912,134177,2,0,,
14235,28913,134178,1,0,,
14236,28914,134179,3,1,,
14237,28915,134180,2,2,,
14238,28916,134181,2,3,,
14239,28917,134181,2,2,,
14240,28918,134181,2,0,,
14241,28919,134182,2,1,,
14242,28920,134183,2,0,,
14243,28921,134184,2,0,,
14244,28922,134185,2,2,,
14245,28923,134186,2,0,,
14246,28924,134187,5,0,,
14247,28925,134188,2,2,,
14248,28926,134189,2,2,,
14249,28927,134190,2,0,,
14250,28928,134191,2,0,,
14251,28929,134192,2,2,261630.0,ROOMDD
14252,28930,134193,2,0,,
14253,28931,134194,2,2,,
14254,28932,134195,2,0,,
14255,28933,134196,2,0,,
14256,28934,134196,2,0,,
14257,28935,134196,2,0,,
14258,28936,134197,2,1,,
14259,28937,134198,2,0,,
14260,28938,134199,2,0,,
14261,28939,134199,2,0,,
14262,28940,134199,2,0,,
14263,28941,134200,2,0,,
14264,28942,134200,2,0,,
14265,28943,134201,1,1,,
14266,28944,134202,2,0,,
14267,28945,134203,2,0,,
14268,28946,134204,2,0,,
14269,28947,134205,2,2,,
14270,28948,134206,2,0,,
14271,28949,134207,2,0,,
14272,28950,134208,2,2,,
14273,28951,134209,2,0,,
14274,28952,134210,2,0,,
14275,28953,134210,0,0,,
14276,28954,134211,2,0,,
14277,28955,134212,2,0,,
14278,28956,134213,2,0,,
14279,28957,134214,2,0,,
14280,28958,134215,2,0,,
14281,28959,134216,2,0,,
14282,28960,134217,2,0,,
14283,28961,134218,2,2,,
14284,28962,134219,2,0,,
14285,28963,134220,2,0,,
14286,28964,134221,2,0,,
14287,28965,134222,2,2,,
14288,28966,134223,2,2,,
14289,28967,134224,2,1,,
14290,28968,134225,2,2,,
14291,28969,134226,2,0,,
14292,28970,134227,2,0,,
14293,28971,134228,2,0,,
14294,28972,134229,2,0,,
14295,28973,134230,2,2,,
14296,28974,134231,2,0,,
14297,28975,134232,2,0,,
14298,28976,134232,2,0,,
14299,28977,134232,2,0,,
14300,28978,134232,2,1,,
14301,28979,134233,2,0,,
14302,28980,134234,2,0,,
14303,28981,134235,2,0,,
14304,28982,134236,2,0,,
14305,28983,134237,2,0,,
14306,28984,134237,2,0,,
14307,28985,134237,2,0,,
14308,28986,134237,2,1,,
14309,28987,134238,2,2,,
14310,28988,134239,3,0,,
14311,28989,134240,2,0,,
14312,28996,134243,2,1,,
14313,28997,134244,2,0,,
14314,28998,134245,2,0,,
14315,28999,134246,2,0,,
14316,29000,134247,2,0,,
14317,29001,134248,2,1,,
14318,29002,134249,2,2,,
14319,29003,134250,2,0,,
14320,29004,134251,2,0,,
14321,29005,134252,2,0,,
14322,29006,134253,2,0,,
14323,29007,134254,2,0,,
14324,29008,134255,2,0,,
14325,29009,134256,2,0,,
14326,29010,134257,2,0,,
14327,29011,134258,2,0,,
14328,29012,134259,2,3,,
14329,29013,134260,2,0,,
14330,29014,134261,2,1,,
14331,29015,134262,2,1,,
14332,29016,134263,2,1,,
14333,29017,134264,2,0,,
14334,29018,134265,1,1,,
14335,29019,134265,1,1,,
14336,29020,134266,2,0,,
14337,29021,134267,2,1,,
14338,29022,134268,2,0,,
14339,29023,134269,2,0,,
14340,29024,134270,2,0,,
14341,29025,134271,2,0,,
14342,29026,134272,2,0,,
14343,29027,134273,2,0,,
14344,29028,134274,2,0,,
14345,29029,134275,1,1,,
14346,29030,134276,2,0,,
14347,29031,134277,2,0,,
14348,29032,134277,2,0,,
14349,29033,134277,2,0,,
14350,29034,134278,2,0,,
14351,29035,134279,2,0,,
14352,29036,134280,2,0,,
14353,29037,134281,2,0,,
14354,29038,134282,2,0,,
14355,29039,134283,2,0,,
14356,29040,134284,2,0,,
14357,29042,134286,2,1,,
14358,29044,134288,2,0,,
14359,29048,134292,2,0,,
14360,29049,134293,2,0,,
14361,29050,134294,2,3,,
14362,29051,134295,2,2,,
14363,29052,134295,1,1,,
14364,29053,134296,2,2,,
14365,29054,134296,1,1,,
14366,29055,134297,3,0,,
14367,29056,134298,2,2,,
14368,29057,134298,1,1,,
14369,29059,134300,2,2,,
14370,29067,134308,2,0,,
14371,29069,134310,2,0,,
14372,29071,134312,2,0,,
14373,29073,134314,2,2,,
14374,29074,134315,2,2,,
14375,29075,134316,2,3,,
14376,29076,134317,2,3,,
14377,29077,134318,2,2,,
14378,29078,134319,2,0,,
14379,29079,134320,2,0,,
14380,29080,134321,3,1,,
14381,29081,134322,2,0,,
14382,29082,134322,1,1,,
14383,29083,134323,2,0,,
14384,29084,134324,2,0,,
14385,29085,134325,2,0,,
14386,29086,134326,2,0,,
14387,29087,134327,2,0,,
14388,29088,134328,2,0,,
14389,29089,134329,2,0,128520.0,ROOMEE
14390,29090,134329,2,0,128520.0,ROOMEE
14391,29091,134330,2,0,,
14392,29092,134331,2,0,,
14393,29093,134332,3,0,,
14394,29094,134333,2,0,,
14395,29096,134335,2,0,,
14396,29098,134337,2,0,,
14397,29099,134338,2,0,,
14398,29100,134339,2,0,,
14399,29101,134340,2,0,,
14400,29102,134341,2,0,,
14401,29103,134342,2,0,,
14402,29104,134343,2,0,,
14403,29105,134344,2,0,,
14404,29106,134345,2,0,,
14405,29107,134346,2,0,,
14406,29108,134347,2,0,,
14407,29109,134348,2,0,149267.0,ROOMGG
14408,29110,134349,2,1,,
14409,29111,134350,2,1,,
14410,29112,134351,2,2,,
14411,29113,134352,2,0,,
14412,29114,134353,2,0,,
14413,29115,134353,2,0,,
14414,29116,134354,2,0,,
14415,29117,134354,2,0,,
14416,29118,134355,2,0,,
14417,29119,134355,2,0,,
14418,29120,134356,2,0,,
14419,29121,134356,2,0,,
14420,29122,134357,2,0,,
14421,29123,134357,2,0,,
14422,29124,134358,2,0,449.41,ROOMFF
14423,29125,134358,2,0,449.41,ROOMFF
14424,29126,134359,2,0,,
14425,29127,134360,2,0,,
14426,29128,134360,2,0,,
14427,29129,134361,2,0,,
14428,29130,134362,2,0,,
14429,29131,134362,2,0,,
14430,29132,134363,3,0,,
14431,29133,134364,2,0,,
14432,29134,134364,2,0,,
14433,29135,134365,3,0,,
14434,29136,134366,2,0,,
14435,29137,134367,2,0,,
14436,29138,134368,2,0,,
14437,29139,134368,2,0,,
14438,29140,134369,2,0,165240.0,ROOMFF
14439,29141,134369,2,0,165240.0,ROOMFF
14440,29142,134370,2,0,,
14441,29143,134371,2,1,,
14442,29144,134372,2,0,,
14443,29145,134373,3,1,,
14444,29146,134374,2,0,,
14445,29147,134375,2,1,,
14446,29148,134376,2,1,,
14447,29149,134377,2,1,,
14448,29151,134379,2,2,,
14449,29153,134381,3,1,,
14450,29154,134382,2,1,,
14451,29155,134383,2,1,,
14452,29157,134385,1,1,,
14453,29158,134386,2,0,,
14454,29159,134387,3,1,,
14455,29160,134388,2,2,,
14456,29161,134389,2,0,,
14457,29162,134390,1,1,,
14458,29163,134390,1,1,,
14459,29164,134391,2,1,,
14460,29165,134392,2,0,,
14461,29166,134393,2,1,,
14462,29168,134395,2,1,,
14463,29169,134396,1,1,,
14464,29170,134396,1,1,,
14465,29171,134397,2,2,,
14466,29172,134398,2,2,,
14467,29173,134399,3,1,,
14468,29174,134400,4,1,,
14469,29175,134401,4,1,,
14470,29176,134402,2,0,,
14471,29177,134403,2,0,378.67,ROOMEE
14472,29178,134404,2,0,,
14473,29179,134405,2,0,,
14474,29180,134406,2,2,,
14475,29181,134407,2,2,,
14476,29182,134408,2,2,,
14477,29183,134409,2,2,,
14478,29184,134410,2,2,,
14479,29185,134411,2,2,,
14480,29186,134412,2,2,,
14481,29187,134413,2,0,,
14482,29188,134414,2,2,,
14483,29189,134415,1,1,,
14484,29190,134416,2,0,,
14485,29191,134417,3,1,,
14486,29192,134418,1,1,,
14487,29193,134418,1,1,,
14488,29194,134419,3,1,,
14489,29195,134420,2,0,,
14490,29196,134421,2,2,,
14491,29197,134422,2,1,,
14492,29198,134423,2,2,,
14493,29199,134424,1,1,,
14494,29200,134425,2,1,,
14495,29201,134426,1,1,279288.0,ROOMEE
14496,29202,134426,1,1,279288.0,ROOMEE
14497,29203,134427,2,0,,
14498,29204,134428,2,0,,
14499,29205,134429,3,0,,
14500,29206,134430,2,1,,
14501,29207,134431,3,0,,
14502,29208,134431,2,2,,
14503,29209,134432,2,0,,
14504,29210,134433,2,0,,
14505,29211,134434,2,1,,
14506,29212,134435,2,0,,
14507,29213,134436,3,0,,
14508,29214,134436,2,2,,
14509,29215,134437,2,0,,
14510,29216,134438,2,1,,
14511,29217,134439,2,0,,
14512,29218,134440,2,1,,
14513,29219,134441,2,2,,
