,date,utm_source_and_medium,utm_campaign,user_count,session_count
0,2024-09-18,google / cpc,(organic),73,82
1,2024-09-18,(direct) / (none),(direct),48,52
2,2024-09-18,google / organic,(organic),23,30
3,2024-09-18,google / cpc,(not set),23,25
4,2024-09-18,google / cpc,HU | GSN | PERF I Brand,17,22
5,2024-09-18,google / cpc,HU | pMAX | PERF I Brand,18,18
6,2024-09-18,google / cpc,HU | GSN | PERF I Lokáció,15,16
7,2024-09-18,google / cpc,AT | pMAX Hotel | PERF I Brand,8,11
8,2024-09-18,google / cpc,HU | GSN | PERF I Brand 2,8,9
9,2024-09-18,facebook / cpc,campaign_18,9,9
10,2024-09-18,facebook / cpc,campaign_17,9,9
11,2024-09-18,redir.d-edgeconnect.media / referral,(referral),7,8
12,2024-09-18,google / cpc,AT | GSN | PERF I Brand,5,5
13,2024-09-18,hirlevel / ct,campaign_3,4,5
14,2024-09-18,(not set),(not set),3,4
15,2024-09-18,l.facebook.com / referral,(referral),4,4
16,2024-09-18,google / cpc,DE | pMAX Hotel | PERF I Brand,4,4
17,2024-09-18,duckduckgo / organic,(organic),3,3
18,2024-09-18,google / cpc,(referral),1,2
19,2024-09-18,bing / cpc,AT | GSN | Brand 2024,2,2
20,2024-09-18,bing / cpc,campaign_33,1,2
21,2024-09-18,facebook / cpc,campaign_19,2,2
22,2024-09-18,ajanlat / offline,campaign_2,1,2
23,2024-09-18,bing / organic,(organic),1,1
24,2024-09-18,m.facebook.com / referral,(referral),1,1
25,2024-09-18,google / cpc,HU | GDN | ENGM I Programok '24,1,1
26,2024-09-18,google / cpc,campaign_27,1,1
27,2024-09-18,bing / cpc,HU | GSN | Brand 2024,1,1
28,2024-09-18,google / cpc,campaign_21,1,1
29,2024-09-18,google / cpc,campaign_23,1,1
30,2024-09-18,hirlevel_s1,hirlevel_c1,1,1
31,2024-09-18,ajanlat / email,campaign_7,1,1
32,2024-09-19,ajanlat / email,campaign_7,2,2
33,2024-09-19,facebook / cpc,campaign_20,1,1
34,2024-09-19,google / organic,(organic),39,43
35,2024-09-19,google / cpc,(not set),15,15
36,2024-09-19,google / cpc,HU | GSN | PERF I Brand,15,15
37,2024-09-19,google / cpc,HU | pMAX | PERF I Brand,13,13
38,2024-09-19,google / cpc,HU | GSN | PERF I Brand 2,9,12
39,2024-09-19,google / cpc,HU | GSN | PERF I Lokáció,11,12
40,2024-09-19,facebook / cpc,campaign_18,8,8
41,2024-09-19,bing / organic,(organic),5,5
42,2024-09-19,google / cpc,AT | GSN | PERF I Brand,4,5
43,2024-09-19,google / cpc,AT | pMAX Hotel | PERF I Brand,4,5
44,2024-09-19,facebook / cpc,campaign_17,4,4
45,2024-09-19,google / cpc,campaign_21,3,3
46,2024-09-19,l.facebook.com / referral,(referral),2,2
47,2024-09-19,m.facebook.com / referral,(referral),2,2
48,2024-09-19,google / cpc,AT | GSN | PERF | Lokáció,2,2
49,2024-09-19,hirlevel / ct,campaign_3,2,2
50,2024-09-19,google / cpc,(organic),55,60
51,2024-09-19,(not set),(not set),0,1
52,2024-09-19,cdn.respond.io / referral,(referral),1,1
53,2024-09-19,redir.d-edgeconnect.media / referral,(referral),1,1
54,2024-09-19,thermenhotels.at / referral,(referral),1,1
55,2024-09-19,fb / paid,campaign_8,1,1
56,2024-09-19,bing / cpc,AT | GSN | Brand 2024,1,1
57,2024-09-19,google / cpc,CZ | GSN | PERF I Brand,1,1
58,2024-09-19,google / cpc,CZ | pMAX | PERF I Brand,1,1
59,2024-09-19,google / cpc,DE | pMAX Hotel | PERF I Brand,1,1
60,2024-09-19,hirlevel / ct,campaign_13,1,1
61,2024-09-19,bing / cpc,campaign_33,1,1
62,2024-09-19,google / cpc,HU | GDN | ENGM I Programok '24,1,1
63,2024-09-19,google / cpc,campaign_27,1,1
64,2024-09-19,bing / cpc,HU | GSN | Brand 2024,1,1
65,2024-09-19,facebook / cpc,campaign_19,1,1
66,2024-09-19,(direct) / (none),(direct),43,45
67,2024-09-20,google / cpc,(organic),39,42
68,2024-09-20,(direct) / (none),(direct),23,24
69,2024-09-20,google / organic,(organic),22,23
70,2024-09-20,google / cpc,HU | GSN | PERF I Brand,15,16
71,2024-09-20,facebook / cpc,campaign_18,15,15
72,2024-09-20,google / cpc,(not set),10,10
73,2024-09-20,google / cpc,HU | GSN | PERF I Brand 2,9,9
74,2024-09-20,m.facebook.com / referral,(referral),6,6
75,2024-09-20,google / cpc,HU | pMAX | PERF I Brand,6,6
76,2024-09-20,google / cpc,AT | GSN | PERF I Brand,3,5
77,2024-09-20,facebook / cpc,campaign_17,5,5
78,2024-09-20,yahoo / organic,(organic),1,4
79,2024-09-20,bing / cpc,HU | GSN | Brand 2024,4,4
80,2024-09-20,(not set),(not set),2,3
81,2024-09-20,google / cpc,HU | GSN | PERF I Lokáció,3,3
82,2024-09-20,facebook / cpc,campaign_19,3,3
83,2024-09-20,(direct) / (none),(not set),2,2
84,2024-09-20,l.facebook.com / referral,(referral),2,2
85,2024-09-20,google / cpc,AT | pMAX Hotel | PERF I Brand,2,2
86,2024-09-20,bing / cpc,campaign_33,2,2
87,2024-09-20,cdn.respond.io / referral,(referral),1,1
88,2024-09-20,redir.d-edgeconnect.media / referral,(referral),1,1
89,2024-09-20,thermengutscheine.at / referral,(referral),1,1
90,2024-09-20,google / cpc,AT | GSN | PERF | Lokáció,1,1
91,2024-09-20,google / cpc,CZ | GSN | PERF I Brand,1,1
92,2024-09-20,google / cpc,CZ | pMAX | PERF I Brand,1,1
93,2024-09-20,google / cpc,DE | GSN | PERF I Brand,1,1
94,2024-09-20,google / cpc,DE | pMAX Hotel | PERF I Brand,1,1
95,2024-09-20,hirlevel / ct,campaign_13,1,1
96,2024-09-20,hirlevel / ct,campaign_3,1,1
97,2024-09-20,google / cpc,campaign_23,1,1
98,2024-09-20,loyalty / email,loyalty-email,1,1
99,2024-09-20,ajanlat / offline,campaign_2,1,1
100,2024-09-21,google / cpc,AT | pMAX Hotel | PERF I Brand,2,2
101,2024-09-21,google / cpc,campaign_23,1,1
102,2024-09-21,google / cpc,HU | GSN | PERF I Brand,18,20
103,2024-09-21,(direct) / (none),(direct),17,19
104,2024-09-21,google / cpc,HU | GSN | PERF I Lokáció,13,13
105,2024-09-21,google / cpc,(not set),12,12
106,2024-09-21,google / cpc,HU | pMAX | PERF I Brand,11,11
107,2024-09-21,facebook / cpc,campaign_17,10,11
108,2024-09-21,facebook / cpc,campaign_18,9,9
109,2024-09-21,l.facebook.com / referral,(referral),5,5
110,2024-09-21,google / cpc,AT | GSN | PERF I Brand,4,5
111,2024-09-21,(direct) / (none),(not set),1,4
112,2024-09-21,google / cpc,HU | GSN | PERF I Brand 2,3,4
113,2024-09-21,(not set),(not set),1,2
114,2024-09-21,m.facebook.com / referral,(referral),2,2
115,2024-09-21,bing / cpc,AT | GSN | Brand 2024,2,2
116,2024-09-21,google / cpc,(organic),45,50
117,2024-09-21,google / cpc,CZ | pMAX | PERF I Brand,1,2
118,2024-09-21,google / cpc,campaign_21,2,2
119,2024-09-21,bing / organic,(organic),1,1
120,2024-09-21,yahoo / organic,(organic),1,1
121,2024-09-21,kapu.hu / referral,(referral),1,1
122,2024-09-21,l.instagram.com / referral,(referral),1,1
123,2024-09-21,lm.facebook.com / referral,(referral),0,1
124,2024-09-21,redir.d-edgeconnect.media / referral,(referral),1,1
125,2024-09-21,wellcard.at / referral,(referral),1,1
126,2024-09-21,google / cpc,DE | GSN | PERF I Brand,1,1
127,2024-09-21,hirlevel / ct,campaign_3,1,1
128,2024-09-21,google / cpc,campaign_27,1,1
129,2024-09-21,google / cpc,campaign_22,1,1
130,2024-09-21,facebook / cpc,campaign_19,1,1
131,2024-09-21,instagram / cpc,campaign_24,1,1
132,2024-09-21,google / organic,(organic),23,27
133,2024-09-22,google / cpc,(organic),69,74
134,2024-09-22,google / organic,(organic),39,41
135,2024-09-22,(direct) / (none),(direct),34,35
136,2024-09-22,google / cpc,(not set),29,32
137,2024-09-22,facebook / cpc,campaign_18,30,32
138,2024-09-22,google / cpc,HU | GSN | PERF I Brand,25,28
139,2024-09-22,google / cpc,HU | GSN | PERF I Brand 2,13,15
140,2024-09-22,google / cpc,HU | pMAX | PERF I Brand,12,12
141,2024-09-22,l.facebook.com / referral,(referral),10,10
142,2024-09-22,facebook / cpc,campaign_19,6,6
143,2024-09-22,(not set),(not set),4,5
144,2024-09-22,google / cpc,HU | GSN | PERF I Lokáció,5,5
145,2024-09-22,m.facebook.com / referral,(referral),4,4
146,2024-09-22,google / cpc,AT | pMAX Hotel | PERF I Brand,3,3
147,2024-09-22,facebook / cpc,campaign_17,3,3
148,2024-09-22,google / cpc,AT | GSN | PERF I Brand,2,2
149,2024-09-22,google / cpc,DE | pMAX Hotel | PERF I Brand,2,2
150,2024-09-22,instagram / cpc,campaign_24,1,2
151,2024-09-22,bing / organic,(organic),1,1
152,2024-09-22,connexservice.com / referral,(referral),1,1
153,2024-09-22,familypark.at / referral,(referral),1,1
154,2024-09-22,wellcard.at / referral,(referral),1,1
155,2024-09-22,google / cpc,CZ | pMAX | PERF I Brand,1,1
156,2024-09-22,hirlevel / ct,campaign_3,1,1
157,2024-09-22,bing / cpc,campaign_33,1,1
158,2024-09-22,google / cpc,campaign_21,1,1
159,2024-09-23,l.facebook.com / referral,(referral),9,9
160,2024-09-23,ajanlat / offline,campaign_2,1,1
161,2024-09-23,(direct) / (none),(direct),44,45
162,2024-09-23,google / organic,(organic),35,36
163,2024-09-23,google / cpc,HU | GSN | PERF I Brand,25,31
164,2024-09-23,google / cpc,(not set),20,20
165,2024-09-23,google / cpc,HU | GSN | PERF I Brand 2,16,19
166,2024-09-23,google / cpc,HU | pMAX | PERF I Brand,10,10
167,2024-09-23,google / cpc,(organic),66,71
168,2024-09-23,(not set),(not set),5,7
169,2024-09-23,google / cpc,AT | GSN | PERF I Brand,5,6
170,2024-09-23,google / cpc,HU | GSN | PERF I Lokáció,6,6
171,2024-09-23,facebook / cpc,campaign_17,5,5
172,2024-09-23,google / cpc,AT | pMAX Hotel | PERF I Brand,4,4
173,2024-09-23,google / cpc,HU | GDN | ENGM I Programok '24,4,4
174,2024-09-23,m.facebook.com / referral,(referral),3,3
175,2024-09-23,redir.d-edgeconnect.media / referral,(referral),2,3
176,2024-09-23,bing / cpc,campaign_33,3,3
177,2024-09-23,google / cpc,campaign_21,3,3
178,2024-09-23,facebook / cpc,campaign_19,2,3
179,2024-09-23,instagram / cpc,campaign_24,3,3
180,2024-09-23,lm.facebook.com / referral,(referral),2,2
181,2024-09-23,wellcard.at / referral,(referral),2,2
182,2024-09-23,google / cpc,DE | pMAX Hotel | PERF I Brand,2,2
183,2024-09-23,google / cpc,campaign_27,2,2
184,2024-09-23,bing / cpc,HU | GSN | Brand 2024,2,2
185,2024-09-23,bing / organic,(organic),1,1
186,2024-09-23,yahoo / organic,(organic),1,1
187,2024-09-23,antispam.bubendorff.com / referral,(referral),1,1
188,2024-09-23,familypark.at / referral,(referral),1,1
189,2024-09-23,instagram.com / referral,(referral),1,1
190,2024-09-23,kereso.startlap.hu / referral,(referral),1,1
191,2024-09-23,l.instagram.com / referral,(referral),1,1
192,2024-09-23,thermengutscheine.at / referral,(referral),1,1
193,2024-09-23,google / cpc,AT | GSN | PERF | Lokáció,1,1
194,2024-09-23,facebook / cpc,campaign_18,49,50
195,2024-09-24,google / organic,(organic),37,38
196,2024-09-24,ajanlat / offline,proposal-by-phone,1,1
197,2024-09-24,(direct) / (none),(direct),33,35
198,2024-09-24,facebook / cpc,campaign_18,31,34
199,2024-09-24,google / cpc,(not set),19,22
200,2024-09-24,google / cpc,HU | GSN | PERF I Brand,19,22
201,2024-09-24,google / cpc,HU | GSN | PERF I Brand 2,13,15
202,2024-09-24,l.facebook.com / referral,(referral),10,10
203,2024-09-24,m.facebook.com / referral,(referral),10,10
204,2024-09-24,google / cpc,HU | pMAX | PERF I Brand,9,10
205,2024-09-24,bing / cpc,HU | GSN | Brand 2024,6,6
206,2024-09-24,google / cpc,HU | GSN | PERF I Lokáció,6,6
207,2024-09-24,facebook / cpc,campaign_17,5,5
208,2024-09-24,(not set),(not set),2,4
209,2024-09-24,google / cpc,AT | GSN | PERF I Brand,3,4
210,2024-09-24,lm.facebook.com / referral,(referral),3,3
211,2024-09-24,redir.d-edgeconnect.media / referral,(referral),3,3
212,2024-09-24,bing / organic,(organic),2,2
213,2024-09-24,bing / cpc,AT | GSN | Brand 2024,2,2
214,2024-09-24,google / cpc,AT | GSN | PERF | Lokáció,2,2
215,2024-09-24,google / cpc,DE | pMAX Hotel | PERF I Brand,1,2
216,2024-09-24,facebook / cpc,campaign_19,2,2
217,2024-09-24,hirlevel_s1,hirlevel_c1,2,2
218,2024-09-24,qwant.com / organic,(organic),1,1
219,2024-09-24,click.pstmrk.it / referral,(referral),1,1
220,2024-09-24,familypark.at / referral,(referral),1,1
221,2024-09-24,kereso.startlap.hu / referral,(referral),1,1
222,2024-09-24,privacywall.org / referral,(referral),1,1
223,2024-09-24,fb / paid,campaign_8,1,1
224,2024-09-24,google / cpc,AT | pMAX Hotel | PERF I Brand,1,1
225,2024-09-24,google / cpc,CZ | pMAX | PERF I Brand,1,1
226,2024-09-24,google / cpc,DE | GSN | PERF I Brand,1,1
227,2024-09-24,hirlevel / ct,campaign_3,1,1
228,2024-09-24,bing / cpc,campaign_33,1,1
229,2024-09-24,google / cpc,campaign_21,1,1
230,2024-09-24,google / cpc,campaign_23,1,1
231,2024-09-24,ajanlat / offline,campaign_2,1,1
232,2024-09-24,google / cpc,(organic),67,71
233,2024-09-25,facebook / cpc,campaign_17,5,5
234,2024-09-25,google / cpc,campaign_23,1,1
235,2024-09-25,(direct) / (none),(direct),39,46
236,2024-09-25,google / organic,(organic),26,27
237,2024-09-25,google / cpc,(not set),22,25
238,2024-09-25,google / cpc,HU | GSN | PERF I Brand,15,18
239,2024-09-25,l.facebook.com / referral,(referral),13,13
240,2024-09-25,google / cpc,HU | GSN | PERF I Brand 2,9,11
241,2024-09-25,google / cpc,HU | pMAX | PERF I Brand,9,10
242,2024-09-25,m.facebook.com / referral,(referral),7,7
243,2024-09-25,google / cpc,AT | GSN | PERF I Brand,4,7
244,2024-09-25,bing / organic,(organic),5,5
245,2024-09-25,google / cpc,(organic),75,83
246,2024-09-25,lm.facebook.com / referral,(referral),3,4
247,2024-09-25,google / cpc,DE | pMAX Hotel | PERF I Brand,3,3
248,2024-09-25,bing / cpc,HU | GSN | Brand 2024,3,3
249,2024-09-25,instagram / cpc,campaign_24,3,3
250,2024-09-25,(not set),(not set),1,2
251,2024-09-25,redir.d-edgeconnect.media / referral,(referral),2,2
252,2024-09-25,hirlevel / ct,campaign_13,1,2
253,2024-09-25,hirlevel / ct,campaign_3,2,2
254,2024-09-25,facebook / cpc,campaign_19,2,2
255,2024-09-25,ajanlat / offline,campaign_2,2,2
256,2024-09-25,(direct) / (none),(not set),1,1
257,2024-09-25,source_10,(referral),1,1
258,2024-09-25,thermenhotels.at / referral,(referral),1,1
259,2024-09-25,google / cpc,AT | GSN | PERF | Lokáció,1,1
260,2024-09-25,google / cpc,AT | pMAX Hotel | PERF I Brand,1,1
261,2024-09-25,google / cpc,CZ | pMAX | PERF I Brand,1,1
262,2024-09-25,google / cpc,campaign_21,1,1
263,2024-09-25,google / cpc,HU | GSN | PERF I Lokáció,1,1
264,2024-09-25,facebook / cpc,campaign_18,45,49
265,2024-09-26,google / cpc,campaign_21,1,1
266,2024-09-26,google / cpc,(organic),66,68
267,2024-09-26,google / organic,(organic),34,36
268,2024-09-26,(direct) / (none),(direct),27,27
269,2024-09-26,google / cpc,HU | GSN | PERF I Brand,21,24
270,2024-09-26,google / cpc,(not set),13,13
271,2024-09-26,l.facebook.com / referral,(referral),12,12
272,2024-09-26,google / cpc,HU | pMAX | PERF I Brand,9,9
273,2024-09-26,google / cpc,HU | GSN | PERF I Brand 2,6,6
274,2024-09-26,google / cpc,HU | GSN | PERF I Lokáció,3,5
275,2024-09-26,bing / organic,(organic),4,4
276,2024-09-26,google / cpc,AT | pMAX Hotel | PERF I Brand,4,4
277,2024-09-26,bing / cpc,campaign_33,4,4
278,2024-09-26,facebook / cpc,campaign_17,4,4
279,2024-09-26,(not set),(not set),2,3
280,2024-09-26,familypark.at / referral,(referral),2,2
281,2024-09-26,l.instagram.com / referral,(referral),2,2
282,2024-09-26,lm.facebook.com / referral,(referral),2,2
283,2024-09-26,m.facebook.com / referral,(referral),2,2
284,2024-09-26,redir.d-edgeconnect.media / referral,(referral),2,2
285,2024-09-26,google / cpc,AT | GSN | PERF | Lokáció,2,2
286,2024-09-26,google / cpc,DE | GSN | PERF I Brand,1,2
287,2024-09-26,instagram / cpc,campaign_24,1,2
288,2024-09-26,google / cpc,campaign_26,1,2
289,2024-09-26,ajanlat / offline,campaign_2,2,2
290,2024-09-26,ajanlat / offline,proposal-by-phone,2,2
291,2024-09-26,3ds.egcp.com / referral,(referral),1,1
292,2024-09-26,wellcard.at / referral,(referral),1,1
293,2024-09-26,zadir.hu / referral,(referral),1,1
294,2024-09-26,hirlevel / ct,campaign_3,1,1
295,2024-09-26,bing / cpc,HU | GSN | Brand 2024,1,1
296,2024-09-26,facebook / cpc,campaign_18,45,46
297,2024-09-27,bing / cpc,campaign_33,2,3
298,2024-09-27,facebook / cpc,campaign_19,1,1
299,2024-09-27,(direct) / (none),(direct),21,26
300,2024-09-27,google / organic,(organic),24,26
301,2024-09-27,google / cpc,HU | GSN | PERF I Brand 2,19,24
302,2024-09-27,google / cpc,HU | GSN | PERF I Brand,17,20
303,2024-09-27,google / cpc,HU | pMAX | PERF I Brand,15,15
304,2024-09-27,google / cpc,(not set),11,11
305,2024-09-27,l.facebook.com / referral,(referral),10,10
306,2024-09-27,m.facebook.com / referral,(referral),6,6
307,2024-09-27,google / cpc,AT | pMAX Hotel | PERF I Brand,4,6
308,2024-09-27,(not set),(not set),3,5
309,2024-09-27,facebook / cpc,campaign_17,5,5
310,2024-09-27,bing / organic,(organic),3,3
311,2024-09-27,familypark.at / referral,(referral),2,3
312,2024-09-27,google / cpc,(organic),50,57
313,2024-09-27,instagram / cpc,campaign_24,2,3
314,2024-09-27,l.instagram.com / referral,(referral),1,2
315,2024-09-27,redir.d-edgeconnect.media / referral,(referral),2,2
316,2024-09-27,google / cpc,CZ | pMAX | PERF I Brand,1,2
317,2024-09-27,google / cpc,DE | pMAX Hotel | PERF I Brand,2,2
318,2024-09-27,google / cpc,HU | GSN | PERF I Lokáció,2,2
319,2024-09-27,hirlevel_s1,hirlevel_c1,2,2
320,2024-09-27,duckduckgo / organic,(organic),1,1
321,2024-09-27,google / cpc,(referral),1,1
322,2024-09-27,lm.facebook.com / referral,(referral),1,1
323,2024-09-27,zadir.hu / referral,(referral),1,1
324,2024-09-27,bing / cpc,AT | GSN | Brand 2024,1,1
325,2024-09-27,google / cpc,AT | GSN | PERF I Brand,1,1
326,2024-09-27,google / cpc,AT | GSN | PERF | Lokáció,1,1
327,2024-09-27,google / cpc,CZ | GSN | PERF I Brand,1,1
328,2024-09-27,google / cpc,DE | GSN | PERF I Brand,1,1
329,2024-09-27,bing / cpc,HU | GSN | Brand 2024,1,1
330,2024-09-27,google / cpc,campaign_21,1,1
331,2024-09-27,facebook / cpc,campaign_18,37,39
332,2024-09-28,google / cpc,(organic),67,75
333,2024-09-28,(direct) / (none),(direct),32,36
334,2024-09-28,google / organic,(organic),33,35
335,2024-09-28,facebook / cpc,campaign_18,34,34
336,2024-09-28,google / cpc,HU | GSN | PERF I Brand,21,22
337,2024-09-28,google / cpc,HU | GSN | PERF I Brand 2,19,21
338,2024-09-28,google / cpc,(not set),17,17
339,2024-09-28,google / cpc,HU | pMAX | PERF I Brand,11,12
340,2024-09-28,google / cpc,AT | pMAX Hotel | PERF I Brand,8,8
341,2024-09-28,l.facebook.com / referral,(referral),7,7
342,2024-09-28,google / cpc,HU | GSN | PERF I Lokáció,6,7
343,2024-09-28,facebook / cpc,campaign_19,7,7
344,2024-09-28,instagram / cpc,campaign_24,5,5
345,2024-09-28,redir.d-edgeconnect.media / referral,(referral),4,4
346,2024-09-28,google / cpc,AT | GSN | PERF I Brand,2,3
347,2024-09-28,facebook / cpc,campaign_17,3,3
348,2024-09-28,bing / organic,(organic),2,2
349,2024-09-28,l.instagram.com / referral,(referral),2,2
350,2024-09-28,m.facebook.com / referral,(referral),2,2
351,2024-09-28,(not set),(not set),1,1
352,2024-09-28,duckduckgo / organic,(organic),1,1
353,2024-09-28,google / cpc,AT | GSN | PERF | Lokáció,1,1
354,2024-09-28,google / cpc,DE | GSN | PERF I Brand,1,1
355,2024-09-28,google / cpc,DE | pMAX Hotel | PERF I Brand,1,1
356,2024-09-28,bing / cpc,campaign_33,1,1
357,2024-09-28,facebook / cpc,campaign_20,1,1
358,2024-09-28,hirlevel_s1,hirlevel_c1,1,1
359,2024-09-29,google / organic,(organic),33,34
360,2024-09-29,hirlevel_s1,hirlevel_c1,1,1
361,2024-09-29,google / cpc,HU | GSN | PERF I Brand,33,35
362,2024-09-29,google / cpc,(organic),61,64
363,2024-09-29,facebook / cpc,campaign_18,29,30
364,2024-09-29,google / cpc,(not set),17,18
365,2024-09-29,google / cpc,HU | pMAX | PERF I Brand,17,18
366,2024-09-29,google / cpc,HU | GSN | PERF I Brand 2,9,10
367,2024-09-29,facebook / cpc,campaign_19,8,10
368,2024-09-29,google / cpc,HU | GSN | PERF I Lokáció,7,9
369,2024-09-29,l.facebook.com / referral,(referral),8,8
370,2024-09-29,facebook / cpc,campaign_17,5,5
371,2024-09-29,m.facebook.com / referral,(referral),4,4
372,2024-09-29,wellcard.at / referral,(referral),2,4
373,2024-09-29,google / cpc,AT | GSN | PERF I Brand,2,4
374,2024-09-29,google / cpc,AT | pMAX Hotel | PERF I Brand,4,4
375,2024-09-29,bing / organic,(organic),3,3
376,2024-09-29,l.instagram.com / referral,(referral),3,3
377,2024-09-29,instagram / cpc,campaign_24,3,3
378,2024-09-29,(not set),(not set),1,2
379,2024-09-29,familypark.at / referral,(referral),2,2
380,2024-09-29,lm.facebook.com / referral,(referral),2,2
381,2024-09-29,hirlevel / ct,campaign_3,2,2
382,2024-09-29,bing / cpc,campaign_33,2,2
383,2024-09-29,google / cpc,campaign_21,2,2
384,2024-09-29,redir.d-edgeconnect.media / referral,(referral),1,1
385,2024-09-29,youtube.com / referral,(referral),1,1
386,2024-09-29,bing / cpc,AT | GSN | Brand 2024,1,1
387,2024-09-29,google / cpc,DE | GSN | PERF I Lokáció,1,1
388,2024-09-29,google / cpc,DE | pMAX Hotel | PERF I Brand,1,1
389,2024-09-29,google / cpc,campaign_23,1,1
390,2024-09-29,(direct) / (none),(direct),33,36
391,2024-09-30,google / cpc,campaign_21,1,1
392,2024-09-30,email / offline,proposal-by-phone,1,1
393,2024-09-30,google / cpc,HU | GSN | PERF I Brand,27,31
394,2024-09-30,(direct) / (none),(direct),28,30
395,2024-09-30,google / cpc,(not set),17,17
396,2024-09-30,facebook / cpc,campaign_18,14,15
397,2024-09-30,google / cpc,HU | GSN | PERF I Lokáció,9,10
398,2024-09-30,(not set),(not set),4,7
399,2024-09-30,google / cpc,HU | GSN | PERF I Brand 2,6,7
400,2024-09-30,google / cpc,HU | pMAX | PERF I Brand,6,6
401,2024-09-30,google / cpc,AT | pMAX Hotel | PERF I Brand,5,5
402,2024-09-30,google / cpc,AT | GSN | PERF I Brand,4,4
403,2024-09-30,redir.d-edgeconnect.media / referral,(referral),2,3
404,2024-09-30,bing / organic,(organic),2,2
