,id,search_log_id,adults,children,picked_price,picked_room
5059,11172,83200,2,0,,
5060,11173,83201,2,0,,
5061,11174,83202,2,0,,
5062,11175,83203,2,0,,
5063,11176,83204,2,0,,
5064,11177,83205,2,0,,
5065,11178,83206,2,0,,
5066,11179,83207,2,0,155520.0,ROOMDD
5067,11180,83208,2,0,207652.0,ROOMGG
5068,11181,83209,2,0,,
5069,11182,83210,1,0,,
5070,11183,83211,2,2,149598.0,ROOMEE
5071,11184,83212,2,0,,
5072,11185,83213,2,1,,
5073,11186,83214,2,0,,
5074,11187,83215,2,0,,
5075,11188,83216,2,0,,
5076,11189,83217,2,2,,
5077,11190,83218,2,2,,
5078,11191,83219,2,0,,
5079,11192,83220,2,0,,
5080,11193,83221,1,0,,
5081,11194,83222,2,3,,
5082,11195,83223,1,1,,
5083,11196,83223,1,2,,
5084,11197,83224,2,0,,
5085,11198,83225,2,3,,
5086,11199,83226,2,1,,
5087,11200,83227,2,0,,
5088,11201,83228,2,3,,
5089,11202,83229,2,0,,
5090,11203,83230,2,0,,
5091,11204,83231,2,0,,
5092,11205,83232,3,0,,
5093,11206,83233,2,3,,
5094,11207,83234,2,0,,
5095,11208,83235,2,1,,
5096,11209,83236,2,0,,
5097,11210,83237,2,3,,
5098,11211,83238,2,3,,
5099,11212,83239,2,0,,
5100,11213,83240,2,0,,
5101,11214,83240,2,0,,
5102,11215,83241,5,0,,
5103,11216,83242,2,0,,
5104,11217,83243,1,0,,
5105,11218,83244,2,0,,
5106,11219,83245,2,0,,
5107,11220,83246,2,0,,
5108,11221,83247,1,1,,
5109,11222,83248,1,1,,
5110,11225,83251,2,2,,
5111,11226,83252,2,0,,
5112,11227,83253,2,0,,
5113,11228,83254,1,1,,
5114,11229,83255,2,2,,
5115,11230,83256,2,2,,
5116,11231,83257,2,2,,
5117,11232,83258,2,2,,
5118,11233,83259,2,2,,
5119,11234,83260,2,2,,
5120,11235,83261,2,2,,
5121,11236,83262,2,0,,
5122,11237,83263,2,3,,
5123,11238,83264,2,3,,
5124,11239,83265,2,1,,
5125,11240,83265,0,2,,
5126,11241,83266,1,1,,
5127,11242,83266,1,2,,
5128,11243,83267,2,0,,
5129,11244,83268,2,0,,
5130,11245,83269,1,0,,
5131,11246,83270,2,0,,
5132,11247,83271,2,0,,
5133,11248,83272,2,2,,
5134,11249,83273,2,0,,
5135,11250,83274,3,0,,
5136,11251,83275,3,0,,
5137,11252,83276,2,2,,
5138,11253,83277,2,0,,
5139,11254,83278,2,1,,
5140,11255,83279,2,0,,
5141,11256,83280,2,0,,
5142,11257,83281,2,0,,
5143,11258,83282,2,1,,
5144,11259,83283,2,2,,
5145,11260,83284,2,2,,
5146,11261,83285,2,1,,
5147,11262,83286,2,1,,
5148,11263,83287,2,1,,
5149,11264,83288,2,1,,
5150,11265,83289,2,0,,
5151,11266,83289,0,2,,
5152,11267,83290,2,2,,
5153,11268,83291,2,0,,
5154,11269,83291,1,0,,
5155,11270,83292,2,2,,
5156,11271,83293,2,2,,
5157,11272,83294,2,0,,
5158,11273,83295,2,2,,
5159,11274,83296,2,0,,
5160,11275,83297,2,2,,
5161,11276,83298,2,0,,
5162,11277,83299,2,2,,
5163,11278,83300,2,0,,
5164,11279,83300,1,0,,
5165,11280,83300,1,0,,
5166,11281,83301,2,0,140784.0,ROOMGG
5167,11282,83302,2,2,,
5168,11283,83303,2,2,593766.0,ROOMEE
5169,11284,83304,2,1,,
5170,11285,83305,2,0,,
5171,11286,83306,2,0,,
5172,11287,83307,2,0,,
5173,11288,83308,2,1,,
5174,11289,83309,2,0,,
5175,11290,83310,2,3,,
5176,11291,83311,2,2,,
5177,11292,83312,2,0,,
5178,11293,83313,3,0,,
5179,11294,83314,2,0,,
5180,11295,83315,3,0,,
5181,11300,83318,3,0,156538.0,ROOMCC
5182,11301,83319,2,0,,
5183,11302,83320,2,0,,
5184,11303,83321,2,0,,
5185,11304,83322,2,0,,
5186,11305,83323,2,0,,
5187,11306,83324,2,0,,
5188,11307,83325,2,0,,
5189,11308,83326,2,0,,
5190,11309,83327,2,0,,
5191,11310,83328,2,2,,
5192,11311,83329,2,0,,
5193,11312,83330,2,0,,
5194,11313,83331,2,0,,
5195,11314,83332,2,0,,
5196,11315,83333,2,3,,
5197,11316,83334,2,3,,
5198,11318,83336,2,0,,
5199,11319,83337,2,0,,
5200,11320,83338,2,0,,
5201,11321,83339,2,0,,
5202,11322,83340,2,0,,
5203,11323,83341,2,0,,
5204,11324,83342,2,1,,
5205,11325,83343,2,0,,
5206,11326,83344,2,0,,
5207,11327,83345,3,0,,
5208,11328,83346,2,0,,
5209,11329,83347,3,0,,
5210,11330,83348,1,0,,
5211,11331,83349,3,1,,
5212,11332,83350,2,0,,
5213,11333,83351,2,2,,
5214,11334,83352,2,0,,
5215,11335,83353,2,1,,
5216,11336,83354,2,1,,
5217,11337,83355,2,1,,
5218,11338,83356,2,1,,
5219,11339,83357,2,2,,
5220,11340,83358,1,1,,
5221,11341,83358,1,1,,
5222,11342,83359,2,0,,
5223,11343,83360,2,1,,
5224,11344,83361,2,2,,
5225,11345,83362,2,3,,
5226,11346,83363,2,2,,
5227,11347,83363,0,0,,
5228,11348,83364,1,1,,
5229,11349,83364,1,1,,
5230,11350,83365,2,3,,
5231,11352,83367,2,2,,
5232,11353,83368,2,2,,
5233,11355,83370,2,0,,
5234,11356,83371,2,0,,
5235,11357,83372,2,3,749969.0,ROOMHH
5236,11358,83373,2,1,,
5237,11359,83374,2,0,,
5238,11360,83375,2,0,,
5239,11361,83376,2,0,,
5240,11362,83376,2,0,,
5241,11363,83376,2,0,,
5242,11365,83378,2,3,,
5243,11366,83379,2,0,,
5244,11367,83380,2,0,,
5245,11368,83380,2,0,,
5246,11369,83381,2,0,,
5247,11370,83381,2,0,,
5248,11371,83382,2,0,,
5249,11372,83382,0,0,,
5250,11373,83383,2,0,,
5251,11374,83383,0,0,,
5252,11375,83384,2,0,,
5253,11376,83384,0,0,,
5254,11377,83385,2,0,,
5255,11378,83386,2,0,,
5256,11379,83387,2,2,,
5257,11380,83388,2,2,,
5258,11381,83389,2,2,,
5259,11382,83390,2,0,459367.0,ROOMAA
5260,11383,83391,2,0,,
5261,11384,83392,2,0,,
5262,11385,83393,1,0,,
5263,11386,83394,1,0,,
5264,11387,83395,1,0,,
5265,11388,83396,2,2,,
5266,11389,83397,4,0,,
5267,11390,83398,2,0,,
5268,11391,83399,4,0,,
5269,11392,83400,2,0,,
5270,11393,83400,2,0,,
5271,11394,83401,2,1,,
5272,11395,83402,2,2,,
5273,11396,83403,2,0,,
5274,11397,83404,2,0,,
5275,11398,83405,2,0,,
5276,11399,83405,1,0,,
5277,11400,83406,2,2,,
5278,11401,83407,2,2,,
5279,11402,83408,2,0,,
5280,11403,83408,2,0,,
5281,11404,83409,2,1,,
5282,11405,83410,2,0,,
5283,11406,83411,2,0,,
5284,11407,83412,2,0,,
5285,11408,83413,2,0,,
5286,11409,83414,2,0,,
5287,11410,83415,2,0,,
5288,11411,83416,2,0,,
5289,11412,83417,2,0,128468.0,ROOMGG
5290,11413,83418,2,2,,
5291,11414,83419,2,0,,
5292,11415,83420,2,0,134946.0,ROOMBB
5293,11416,83421,2,2,,
5294,11417,83422,2,2,,
5295,11427,83432,2,0,,
5296,11428,83433,2,0,,
5297,11429,83434,2,1,206004.0,ROOMCC
5298,11430,83435,2,0,,
5299,11431,83436,2,1,,
5300,11432,83437,2,1,,
5301,11433,83438,2,0,,
5302,11434,83439,2,0,,
5303,11435,83440,2,0,,
5304,11436,83441,2,0,,
5305,11437,83442,2,0,,
5306,11438,83443,2,0,,
5307,11439,83444,2,0,,
5308,11440,83445,2,0,191678.0,ROOMAA
5309,11441,83446,2,0,,
5310,11442,83447,2,0,,
5311,11443,83447,0,3,,
5312,11444,83448,2,0,,
5313,11445,83448,0,3,,
5314,11446,83449,1,0,,
5315,11447,83449,1,3,,
5316,11448,83450,2,2,,
5317,11449,83451,2,2,,
5318,11450,83452,2,0,,
5319,11451,83453,2,0,,
5320,11452,83454,2,0,,
5321,11453,83455,2,0,,
5322,11455,83457,2,1,,
5323,11456,83457,1,1,,
5324,11457,83458,2,0,,
5325,11458,83459,2,0,,
5326,11459,83460,1,1,,
5327,11460,83461,2,0,,
5328,11461,83462,2,0,,
5329,11462,83462,1,1,,
5330,11463,83463,2,2,,
5331,11464,83464,2,0,118609.0,ROOMGG
5332,11465,83465,2,0,,
5333,11466,83466,2,1,,
5334,11467,83467,2,1,,
5335,11472,83472,2,1,,
5336,11473,83473,2,0,,
5337,11474,83474,2,0,,
5338,11475,83475,2,0,,
5339,11476,83476,2,0,,
5340,11477,83477,2,2,,
5341,11478,83478,2,0,,
5342,11479,83478,2,0,,
5343,11480,83479,2,2,,
5344,11481,83480,2,0,,
5345,11482,83481,2,0,,
5346,11483,83482,2,0,,
5347,11484,83483,2,2,,
5348,11485,83484,3,0,,
5349,11486,83485,3,0,,
5350,11487,83486,2,0,,
5351,11488,83487,2,0,,
5352,11489,83488,2,0,,
5353,11493,83492,2,0,,
5354,11494,83493,2,0,,
5355,11495,83494,2,0,,
5356,11496,83495,2,0,,
5357,11497,83496,2,0,,
5358,11498,83497,2,2,,
5359,11499,83498,2,0,,
5360,11500,83499,2,0,148716.0,ROOMBB
5361,11501,83500,2,0,,
5362,11502,83501,2,0,,
5363,11503,83502,2,0,,
5364,11504,83503,2,0,,
5365,11505,83504,2,0,,
5366,11506,83505,2,0,,
5367,11507,83506,2,0,,
5368,11508,83507,2,0,,
5369,11509,83508,2,1,,
5370,11510,83509,2,0,,
5371,11511,83510,2,1,,
5372,11512,83511,2,0,,
5373,11513,83512,2,0,,
5374,11514,83513,2,1,,
5375,11515,83514,2,0,,
5376,11516,83515,2,0,,
5377,11517,83516,2,0,,
5378,11518,83517,2,0,,
5379,11519,83518,2,0,,
5380,11520,83519,2,0,,
5381,11521,83520,2,0,,
5382,11522,83521,4,1,,
5383,11523,83522,1,0,,
5384,11524,83523,2,1,,
5385,11525,83524,2,1,,
5386,11526,83525,1,2,,
5387,11527,83526,2,2,,
5388,11528,83527,2,2,,
5389,11529,83528,2,2,,
5390,11530,83529,2,0,,
5391,11531,83530,2,0,,
5392,11532,83531,2,0,,
5393,11533,83532,2,0,,
5394,11534,83533,2,0,,
5395,11535,83534,2,2,,
5396,11536,83535,1,2,,
5397,11537,83536,2,0,,
5398,11538,83537,1,2,,
5399,11539,83538,2,0,,
5400,11540,83538,2,0,,
5401,11541,83539,2,0,,
5402,11542,83540,2,0,,
5403,11543,83540,2,0,,
5404,11544,83541,3,1,,
5405,11545,83542,2,0,,
5406,11546,83543,2,0,,
5407,11547,83543,1,1,,
5408,11548,83544,2,1,,
5409,11549,83545,3,1,,
5410,11550,83546,2,2,,
5411,11551,83547,2,2,,
5412,11552,83548,3,1,,
5413,11553,83549,2,0,,
5414,11599,83595,2,0,,
5415,11660,83656,2,0,,
5416,11661,83657,2,0,,
5417,11662,83658,2,1,,
5418,11663,83659,2,1,,
5419,11664,83660,2,2,,
5420,11665,83661,2,2,,
5421,11666,83662,2,2,,
5422,11667,83663,2,0,,
5423,11668,83664,2,0,,
5424,11669,83665,2,1,,
5425,11670,83666,2,0,,
5426,11671,83667,2,0,,
5427,11672,83668,2,0,,
5428,11673,83669,2,0,,
5429,11674,83670,2,0,,
5430,11675,83671,2,0,,
5431,11676,83672,2,1,,
5432,11677,83673,2,0,,
5433,11678,83674,2,0,,
5434,11679,83675,2,0,,
5435,11680,83675,2,0,,
5436,11681,83676,2,0,,
5437,11682,83676,2,0,,
5438,11683,83677,2,1,,
5439,11684,83678,2,0,,
5440,11685,83678,2,0,,
5441,11686,83679,2,1,,
5442,11688,83681,2,0,,
5443,11689,83681,2,0,,
5444,11691,83683,2,0,,
5445,11693,83685,2,0,,
5446,11728,83720,2,0,,
5447,11729,83720,2,0,,
5448,11796,83787,2,1,,
5449,11801,83792,2,0,,
5450,11802,83793,2,0,,
5451,11803,83794,1,1,,
5452,11804,83795,2,1,,
5453,11805,83796,2,2,,
5454,11806,83797,1,1,,
5455,11807,83797,1,1,,
5456,11808,83798,2,2,,
5457,11809,83799,2,3,,
5458,11810,83800,2,0,,
5459,11811,83801,2,0,,
5460,11812,83802,2,1,,
5461,11813,83803,2,0,,
5462,11814,83804,2,0,,
5463,11815,83804,2,0,,
5464,11816,83804,1,0,,
5465,11817,83805,2,0,,
5466,11818,83806,2,0,,
5467,11819,83807,2,0,,
5468,11831,83819,2,2,,
5469,11848,83836,2,2,,
5470,11901,83889,2,0,,
5471,11902,83889,2,0,,
5472,11903,83890,2,0,,
5473,11904,83891,2,3,,
5474,11905,83892,2,0,,
5475,11906,83893,2,0,,
5476,11909,83896,2,0,,
5477,11910,83897,2,0,,
5478,11911,83897,1,1,,
5479,11912,83898,1,1,,
5480,11913,83899,2,2,,
5481,11914,83900,2,2,,
5482,11915,83901,2,2,,
5483,11916,83902,2,0,,
5484,11917,83903,2,0,,
5485,11918,83903,0,0,,
5486,11919,83904,2,0,,
5487,11920,83904,2,0,,
5488,11921,83905,2,0,,
5489,11922,83906,2,0,,
5490,11923,83907,2,0,,
5491,11924,83908,2,0,,
5492,11925,83909,2,0,,
5493,11926,83910,2,1,,
5494,11927,83911,2,2,,
5495,11928,83912,2,0,,
5496,11929,83913,2,0,,
5497,11930,83914,2,0,,
5498,11931,83915,2,0,,
5499,11932,83916,2,0,,
5500,11933,83917,2,0,,
5501,11934,83918,2,0,,
5502,11935,83919,2,0,,
5503,11936,83920,2,0,,
5504,11937,83921,2,0,,
5505,11938,83922,2,0,,
5506,11939,83923,2,2,,
5507,11940,83924,2,2,,
5508,11941,83925,2,2,,
5509,11942,83926,2,2,,
5510,11943,83927,2,2,,
5511,11944,83928,1,0,,
5512,11945,83929,2,0,,
5513,11946,83930,2,3,,
5514,11947,83931,2,0,,
5515,11948,83932,2,0,,
5516,11949,83933,2,0,,
5517,11950,83934,2,0,,
5518,11951,83935,2,1,,
5519,11952,83936,2,1,,
5520,11953,83937,2,0,,
5521,11954,83938,2,0,,
5522,11955,83939,3,0,,
5523,11956,83940,2,2,,
5524,11957,83941,2,0,,
5525,11958,83942,2,2,,
5526,11959,83943,2,0,,
5527,11960,83944,2,2,,
5528,11961,83945,2,1,,
5529,11962,83946,2,0,141120.0,ROOMAA
5530,11963,83947,4,0,,
5531,11964,83947,0,0,,
5532,11965,83948,2,2,196768.0,ROOMEE
5533,11966,83949,1,0,,
5534,11967,83949,1,0,,
5535,11968,83950,2,0,,
5536,11969,83951,2,2,,
5537,11970,83952,2,0,,
5538,11971,83953,2,0,,
5539,11972,83954,2,1,,
5540,11973,83955,1,1,,
5541,11974,83955,1,1,,
5542,11975,83956,2,2,,
5543,11976,83957,2,0,,
5544,11977,83958,2,0,,
5545,11978,83959,1,1,,
5546,11979,83959,1,1,,
5547,11980,83960,3,1,,
5548,11981,83961,2,0,,
5549,11982,83962,2,0,,
5550,11984,83964,2,1,,
5551,11985,83965,2,1,,
5552,11986,83966,2,0,,
5553,11987,83967,2,0,,
5554,11988,83968,2,0,,
5555,11989,83969,2,0,,
5556,11990,83970,2,0,,
5557,11991,83971,2,2,,
5558,11992,83972,4,1,,
5559,11993,83973,2,0,,
5560,11994,83974,2,1,,
5561,11995,83975,2,0,,
5562,11996,83976,2,1,,
5563,11997,83977,2,1,,
5564,11998,83978,2,0,,
5565,11999,83979,2,2,,
5566,12000,83980,2,0,,
5567,12001,83981,2,0,,
5568,12002,83982,2,1,,
5569,12003,83983,2,0,,
5570,12004,83984,2,0,,
5571,12005,83985,2,2,,
5572,12006,83986,2,0,,
5573,12007,83987,2,0,,
5574,12008,83988,3,1,,
5575,12009,83989,2,2,,
5576,12011,83991,2,0,,
5577,12012,83992,2,0,,
5578,12013,83993,2,0,,
5579,12014,83994,2,0,,
5580,12015,83995,2,0,,
5581,12016,83996,2,0,,
5582,12017,83997,2,0,,
5583,12018,83998,2,0,,
5584,12019,83999,2,0,,
5585,12020,84000,2,2,,
5586,12021,84001,2,2,,
5587,12022,84001,0,0,,
5588,12023,84002,1,1,,
5589,12024,84002,1,1,,
5590,12025,84003,2,0,,
5591,12026,84004,2,1,,
5592,12027,84004,2,1,,
5593,12028,84005,2,1,,
5594,12029,84006,1,1,,
5595,12030,84006,2,0,,
5596,12031,84007,3,1,,
5597,12032,84008,2,0,,
5598,12033,84009,2,0,,
5599,12034,84010,2,1,,
5600,12036,84012,2,0,,
5601,12037,84013,2,0,,
5602,12038,84014,2,0,,
5603,12039,84015,2,0,,
5604,12040,84016,2,0,,
5605,12041,84017,2,0,,
5606,12042,84018,2,0,,
5607,12043,84019,2,0,,
5608,12044,84020,2,0,,
5609,12045,84021,2,0,,
5610,12046,84022,2,0,,
5611,12047,84023,2,0,,
5612,12048,84024,2,0,,
5613,12049,84025,2,0,,
5614,12050,84026,1,2,,
5615,12051,84027,2,0,,
5616,12052,84028,2,0,86553.0,ROOMCC
5617,12053,84029,2,1,,
5618,12054,84030,2,1,,
5619,12055,84031,1,0,,
5620,12056,84032,2,2,,
5621,12057,84033,1,0,,
5622,12058,84034,2,2,,
5623,12059,84035,2,0,,
5624,12060,84036,2,2,,
5625,12061,84037,2,0,,
5626,12062,84038,2,0,,
5627,12063,84039,2,0,,
5628,12064,84040,2,0,,
5629,12065,84041,2,0,,
5630,12066,84042,2,0,,
5631,12067,84043,2,0,,
5632,12068,84044,2,0,,
5633,12069,84045,2,2,,
5634,12070,84046,2,0,,
5635,12071,84047,2,0,278827.0,ROOMAA
5636,12072,84048,2,0,,
5637,12073,84049,2,2,,
5638,12074,84050,2,1,,
5639,12075,84050,1,1,,
5640,12076,84051,2,2,,
5641,12077,84052,2,2,,
5642,12078,84053,2,2,,
5643,12079,84054,2,0,,
5644,12080,84055,1,1,,
5645,12081,84055,1,1,,
5646,12082,84056,2,0,,
5647,12083,84057,2,2,,
5648,12084,84058,2,0,,
5649,12085,84059,2,2,,
5650,12086,84060,2,0,,
5651,12087,84061,2,0,,
5652,12088,84062,2,1,,
5653,12089,84063,2,0,330480.0,ROOMCC
5654,12090,84064,2,0,,
5655,12091,84065,1,0,,
5656,12092,84066,1,0,,
5657,12093,84067,1,0,,
5658,12094,84068,1,1,203521.0,ROOMCC
5659,12095,84068,1,1,203521.0,ROOMCC
5660,12096,84069,1,0,,
5661,12097,84070,2,2,,
5662,12098,84071,2,2,,
5663,12099,84072,2,0,188374.0,ROOMGG
5664,12100,84073,2,2,,
5665,12101,84074,2,0,,
5666,12102,84075,2,1,,
5667,12103,84076,2,0,,
5668,12104,84077,2,2,,
5669,12105,84078,2,0,,
5670,12106,84079,2,2,,
5671,12107,84080,2,0,,
5672,12108,84081,2,0,,
5673,12109,84082,2,2,,
5674,12110,84083,2,2,,
5675,12111,84084,2,2,,
5676,12112,84085,2,0,,
5677,12113,84086,2,0,,
5678,12114,84087,2,2,,
5679,12115,84088,2,0,,
5680,12117,84090,2,1,,
5681,12118,84091,2,2,,
5682,12119,84091,0,2,,
5683,12120,84092,2,2,,
5684,12121,84092,0,2,,
5685,12122,84093,2,2,,
5686,12123,84094,1,1,,
5687,12124,84094,1,1,,
5688,12125,84095,2,0,,
5689,12126,84096,3,0,,
5690,12127,84097,2,2,,
5691,12128,84098,2,2,,
5692,12129,84099,2,1,,
5693,12130,84100,2,0,,
5694,12131,84101,2,1,,
5695,12132,84102,2,0,,
5696,12133,84103,2,1,,
5697,12134,84104,3,0,,
5698,12135,84105,2,0,,
5699,12136,84106,2,0,,
5700,12137,84107,2,0,,
5701,12138,84108,2,0,,
5702,12139,84109,2,1,,
5703,12140,84110,2,0,,
5704,12141,84111,2,0,,
5705,12142,84112,2,0,,
5706,12143,84113,2,1,,
5707,12144,84114,2,0,,
5708,12145,84115,2,1,,
5709,12146,84116,2,0,,
5710,12147,84117,2,0,,
5711,12148,84118,2,0,,
5712,12149,84119,2,0,,
5713,12150,84120,2,0,,
5714,12151,84121,2,0,,
5715,12152,84122,2,2,,
5716,12153,84122,2,2,,
5717,12154,84123,2,1,112363.0,ROOMDD
5718,12155,84124,2,0,,
5719,12156,84125,2,0,,
5720,12157,84125,2,0,,
5721,12158,84126,2,2,,
5722,12159,84127,2,0,,
5723,12160,84128,2,2,,
5724,12161,84129,1,0,,
5725,12162,84130,2,0,,
5726,12163,84131,2,2,,
5727,12164,84132,2,0,111262.0,ROOMCC
5728,12165,84133,2,0,,
5729,12166,84134,3,0,,
5730,12167,84135,2,0,,
5731,12168,84136,2,0,,
5732,12169,84137,2,0,,
5733,12170,84138,2,2,,
5734,12171,84139,2,2,,
5735,12172,84140,2,0,,
5736,12173,84140,2,0,,
5737,12174,84141,2,2,,
5738,12175,84142,2,0,,
5739,12176,84143,2,0,300204.0,ROOMAA
5740,12177,84144,2,0,,
5741,12178,84145,2,0,,
5742,12179,84146,2,0,,
5743,12180,84147,2,0,,
5744,12181,84148,2,0,,
5745,12182,84149,2,0,,
5746,12183,84150,2,0,278.15,ROOMCC
5747,12186,84153,2,0,,
5748,12187,84153,2,0,,
5749,12188,84154,2,0,,
5750,12189,84155,2,1,,
5751,12190,84156,2,0,,
5752,12191,84157,2,0,,
5753,12192,84158,2,0,,
5754,12193,84158,2,0,,
5755,12194,84159,2,0,,
5756,12195,84160,2,0,,
5757,12196,84160,2,0,,
5758,12197,84161,2,0,,
5759,12200,84163,2,0,,
5760,12201,84164,3,1,,
5761,12202,84165,2,0,,
5762,12203,84165,2,0,,
5763,12204,84166,2,0,,
5764,12205,84167,2,0,,
5765,12206,84168,2,0,,
5766,12207,84169,6,1,,
5767,12208,84170,2,0,,
5768,12209,84171,2,1,,
5769,12210,84172,2,0,,
5770,12211,84173,2,0,,
5771,12212,84174,2,0,,
5772,12213,84174,2,0,,
5773,12214,84175,2,0,,
5774,12215,84176,2,0,,
5775,12216,84177,2,0,,
5776,12217,84178,2,0,,
5777,12218,84179,2,2,,
5778,12219,84180,2,2,,
5779,12220,84181,2,2,,
5780,12221,84182,2,1,,
5781,12222,84183,2,0,,
5782,12223,84184,2,1,,
5783,12224,84185,2,0,,
5784,12225,84186,2,2,,
5785,12226,84187,2,0,,
5786,12227,84188,2,0,,
5787,12228,84189,2,1,,
5788,12229,84190,2,2,,
5789,12230,84191,2,1,,
5790,12231,84192,2,0,,
5791,12233,84194,2,0,,
5792,12234,84195,2,0,,
5793,12235,84196,2,0,,
5794,12236,84197,2,2,,
5795,12237,84198,2,3,,
5796,12238,84199,2,0,,
5797,12239,84200,2,0,,
5798,12240,84201,2,0,,
5799,12241,84202,2,0,,
5800,12242,84203,2,0,,
5801,12243,84204,2,2,,
5802,12244,84205,2,1,,
5803,12245,84206,2,1,,
5804,12246,84207,2,0,,
5805,12247,84208,2,0,,
5806,12248,84209,2,0,,
5807,12249,84210,2,0,,
5808,12250,84211,2,0,,
5809,12251,84212,2,0,,
5810,12252,84213,2,0,,
5811,12253,84214,3,0,,
5812,12254,84215,2,2,,
5813,12255,84216,2,2,,
5814,12256,84217,2,0,,
5815,12257,84218,2,2,,
5816,12258,84219,2,2,,
5817,12259,84220,1,0,,
5818,12260,84221,2,2,,
5819,12261,84222,2,2,,
5820,12262,84223,2,0,,
5821,12263,84224,2,0,,
5822,12264,84225,2,2,,
5823,12265,84226,2,2,,
5824,12266,84227,2,2,,
5825,12267,84228,2,0,,
5826,12268,84229,2,1,,
5827,12269,84230,2,0,,
5828,12270,84230,2,0,,
5829,12271,84231,2,0,,
5830,12272,84232,2,0,,
5831,12273,84233,2,0,,
5832,12274,84234,2,0,,
5833,12277,84237,2,1,,
5834,12278,84238,2,1,,
5835,12279,84239,2,0,,
5836,12280,84240,2,1,,
5837,12281,84240,2,0,,
5838,12282,84241,2,0,,
5839,12283,84242,2,0,,
5840,12284,84243,2,0,,
5841,12287,84246,3,1,,
5842,12288,84247,3,1,,
5843,12289,84248,3,1,,
5844,12290,84249,2,0,,
5845,12291,84250,2,0,,
5846,12292,84251,2,0,,
5847,12293,84252,2,0,,
5848,12294,84253,2,0,,
5849,12295,84254,2,0,,
5850,12296,84255,2,0,,
5851,12297,84256,2,0,,
5852,12298,84257,2,0,,
5853,12299,84258,2,0,,
5854,12300,84259,2,0,,
5855,12301,84260,2,0,,
5856,12302,84261,2,0,,
5857,12303,84262,2,0,,
5858,12305,84264,2,0,,
5859,12306,84265,2,0,,
5860,12307,84266,2,0,,
5861,12308,84267,2,0,,
5862,12309,84268,2,0,,
5863,12310,84269,2,0,,
5864,12311,84270,2,0,,
5865,12312,84271,2,0,,
5866,12313,84272,2,3,,
5867,12314,84273,2,0,,
5868,12315,84274,2,0,,
5869,12318,84277,2,0,,
5870,12319,84278,2,0,,
5871,12320,84279,2,0,,
5872,12321,84280,2,2,,
5873,12322,84281,2,0,,
5874,12323,84282,2,0,,
5875,12324,84283,2,0,,
5876,12326,84285,2,0,,
5877,12327,84286,2,0,,
5878,12328,84286,2,0,,
5879,12329,84287,2,0,,
5880,12330,84288,2,0,,
5881,12331,84289,2,0,,
5882,12332,84290,2,0,,
5883,12333,84291,2,0,125983.0,ROOMBB
5884,12334,84292,2,0,,
5885,12335,84293,2,0,466560.0,ROOMDD
5886,12336,84294,2,0,,
5887,12337,84295,2,0,,
5888,12338,84296,2,0,,
5889,12339,84297,2,0,,
5890,12340,84298,2,0,,
5891,12341,84299,2,1,,
5892,12342,84300,2,0,,
5893,12343,84300,2,0,,
5894,12344,84301,2,0,,
5895,12345,84301,2,0,,
5896,12346,84301,2,0,,
5897,12347,84302,2,0,,
5898,12348,84303,2,0,,
5899,12349,84303,2,0,,
5900,12350,84304,2,0,,
5901,12351,84304,2,0,,
5902,12352,84305,2,0,,
5903,12353,84306,2,0,,
5904,12354,84306,2,0,,
5905,12355,84307,2,0,,
5906,12405,84357,2,0,,
5907,12463,84415,1,1,,
5908,12464,84416,2,0,,
5909,12465,84417,2,0,,
5910,12466,84418,2,1,,
5911,12467,84419,2,1,,
5912,12468,84420,2,0,,
5913,12469,84421,2,0,,
5914,12470,84422,2,0,,
5915,12471,84423,2,0,,
5916,12472,84424,2,2,,
5917,12473,84425,2,2,,
5918,12474,84425,0,0,,
5919,12475,84426,2,0,,
5920,12476,84426,0,2,,
5921,12477,84427,2,2,,
5922,12478,84428,2,0,,
5923,12480,84430,2,2,,
5924,12481,84431,2,1,,
5925,12482,84432,2,0,,
5926,12536,84486,2,0,,
5927,12537,84487,2,0,,
5928,12538,84488,2,0,,
5929,12539,84489,1,0,,
5930,12540,84490,1,0,,
5931,12541,84491,2,1,,
5932,12542,84492,1,0,,
5933,12543,84493,1,0,,
5934,12544,84494,2,0,,
5935,12545,84495,2,0,,
5936,12546,84496,2,2,,
5937,12547,84497,2,2,,
5938,12548,84498,2,0,,
5939,12549,84499,2,0,,
5940,12550,84500,3,0,,
5941,12551,84501,2,0,,
5942,12552,84502,2,0,,
5943,12553,84503,2,0,,
5944,12554,84504,2,0,,
5945,12555,84505,2,2,,
5946,12557,84507,1,0,,
5947,12560,84509,1,0,,
5948,12561,84510,2,1,,
5949,12564,84512,2,0,,
5950,12565,84513,2,0,,
5951,12566,84514,2,1,,
5952,12568,84516,2,0,,
5953,12569,84517,2,0,,
5954,12570,84518,1,1,,
5955,12571,84519,2,0,165600.0,ROOMCC
5956,12572,84520,2,0,,
5957,12573,84521,2,0,,
5958,12574,84522,2,0,,
5959,12575,84523,2,0,,
5960,12576,84524,2,0,,
5961,12577,84525,2,0,,
5962,12578,84526,4,0,,
5963,12579,84527,2,0,,
5964,12580,84527,1,0,,
5965,12581,84528,2,0,,
5966,12582,84529,2,0,,
5967,12583,84530,2,0,,
5968,12584,84531,2,0,,
5969,12585,84532,2,0,,
