,search_log_id,rooms_total_price,upsell_total_price,vouchers_total_price,loyalty_discount_total,search_log_session_id,lang_code,currency,arrival,departure,days,nights,adults,children,utc_date,Rate_EUR,total_price_HUF
402,94040,49255.6,0.0,0,4925.6,14978,hu,HUF,2024-11-16,2024-11-17,2,1,1,1,2024-10-12,400.94,44330.0
403,94063,89712.0,0.0,0,0.0,15026,hu,HUF,2024-11-11,2024-11-13,3,2,2,0,2024-10-12,400.94,89712.0
404,94074,221006.4,0.0,0,0.0,15018,hu,HUF,2024-11-22,2024-11-24,3,2,2,2,2024-10-12,400.94,221006.4
405,94103,267623.3,0.0,0,26762.3,15057,hu,HUF,2024-11-09,2024-11-12,4,3,3,2,2024-10-12,400.94,203041.0
406,94112,144647.8,0.0,0,14464.8,15062,hu,HUF,2024-11-21,2024-11-24,4,3,2,0,2024-10-12,400.94,130183.0
407,94266,194078.9,0.0,0,19407.9,15075,hu,HUF,2025-01-02,2025-01-04,3,2,2,2,2024-10-12,400.94,174671.0
408,94267,128520.0,0.0,0,12852.0,15080,hu,HUF,2024-12-01,2024-12-04,4,3,2,1,2024-10-12,400.94,110668.0
409,94268,135575.6,0.0,0,13557.6,15015,hu,HUF,2024-11-07,2024-11-09,3,2,2,0,2024-10-12,400.94,116618.0
410,94288,161280.0,0.0,0,16128.0,15197,hu,HUF,2025-01-17,2025-01-19,3,2,4,0,2024-10-12,400.94,140152.0
411,94308,127007.8,18450.0,0,12700.8,15212,hu,HUF,2024-11-22,2024-11-24,3,2,2,0,2024-10-12,400.94,127757.0
412,94321,83160.0,0.0,0,8316.0,15216,hu,HUF,2024-12-16,2024-12-18,3,2,2,1,2024-10-12,400.94,59498.0
413,94417,151377.0,0.0,0,0.0,15298,hu,HUF,2024-12-01,2024-12-04,4,3,2,0,2024-10-13,400.94,151377.0
414,94500,98784.4,0.0,0,9878.4,15344,hu,HUF,2024-12-13,2024-12-15,3,2,2,1,2024-10-13,400.94,83906.0
415,94539,183455.6,0.0,0,18345.6,15364,hu,HUF,2024-12-13,2024-12-15,3,2,2,2,2024-10-13,400.94,160110.0
416,94541,120960.0,0.0,0,12096.0,15371,hu,HUF,2025-01-24,2025-01-27,4,3,2,0,2024-10-13,400.94,108864.0
417,94560,249984.4,0.0,0,24998.4,15376,hu,HUF,2024-12-13,2024-12-17,5,4,2,0,2024-10-13,400.94,224986.0
418,94579,90720.0,0.0,0,13608.0,15379,hu,HUF,2025-01-13,2025-01-16,4,3,1,1,2024-10-13,400.94,77112.0
419,94580,146880.0,0.0,0,0.0,15384,hu,HUF,2025-01-13,2025-01-16,4,3,2,0,2024-10-13,400.94,146880.0
420,94590,135575.6,2990.0,0,13557.6,15392,hu,HUF,2024-11-20,2024-11-23,4,3,2,1,2024-10-13,400.94,120008.0
421,94599,540561.1,0.0,0,54056.1,15395,hu,HUF,2024-10-23,2024-10-26,4,3,2,3,2024-10-13,400.94,481505.0
422,94610,55638.0,0.0,0,0.0,15401,hu,HUF,2024-11-17,2024-11-18,2,1,2,0,2024-10-13,400.94,55638.0
423,94625,337824.4,0.0,0,33782.4,15396,hu,HUF,2025-01-01,2025-01-03,3,2,4,2,2024-10-13,400.94,304042.0
424,94638,139104.0,2990.0,0,0.0,15414,hu,HUF,2024-12-13,2024-12-15,3,2,2,2,2024-10-13,400.94,142094.0
425,94662,241920.0,2450.0,0,24192.0,15423,hu,HUF,2025-01-09,2025-01-12,4,3,4,0,2024-10-13,400.94,220178.0
426,94663,90720.0,0.0,0,9072.0,15426,hu,HUF,2024-11-20,2024-11-22,3,2,2,1,2024-10-13,400.94,76648.0
427,94659,90720.0,0.0,0,9072.0,15424,hu,HUF,2024-11-20,2024-11-22,3,2,2,1,2024-10-13,400.94,81648.0
428,94685,120960.0,0.0,0,12096.0,15419,hu,HUF,2025-01-10,2025-01-13,4,3,2,0,2024-10-13,400.94,76205.0
429,94695,62428.9,0.0,0,6242.9,15443,hu,HUF,2024-10-22,2024-10-23,2,1,2,1,2024-10-13,400.94,51186.0
430,94778,258264.0,0.0,0,0.0,15494,hu,HUF,2024-12-20,2024-12-23,4,3,2,2,2024-10-13,400.94,258264.0
431,94834,209304.0,0.0,0,0.0,15521,hu,HUF,2024-11-07,2024-11-10,4,3,2,0,2024-10-13,400.94,209304.0
432,94826,889524.4,0.0,0,88952.4,15506,hu,HUF,2025-01-02,2025-01-06,5,4,6,3,2024-10-13,400.94,800572.0
433,94848,95760.0,0.0,0,9576.0,15529,hu,HUF,2024-12-21,2024-12-23,3,2,2,0,2024-10-13,400.94,86184.0
434,94849,211680.0,0.0,0,21168.0,15526,hu,HUF,2024-11-26,2024-11-28,3,2,4,1,2024-10-13,400.94,185512.0
435,94871,134567.8,0.0,0,13456.8,15538,hu,HUF,2024-11-29,2024-12-01,3,2,2,0,2024-10-13,400.94,121111.0
436,94883,156240.0,0.0,0,15624.0,15547,hu,HUF,2024-11-08,2024-11-10,3,2,2,2,2024-10-13,400.94,140616.0
437,94897,239904.4,0.0,0,23990.4,15535,hu,HUF,2024-12-13,2024-12-15,3,2,4,0,2024-10-13,400.94,215914.0
438,94929,128520.0,0.0,0,0.0,15570,hu,HUF,2024-12-01,2024-12-04,4,3,2,0,2024-10-13,400.94,128520.0
439,94961,80640.0,0.0,0,8064.0,15585,hu,HUF,2025-01-10,2025-01-12,3,2,2,0,2024-10-13,400.94,67576.0
440,94966,136584.4,2990.0,0,13658.4,15594,hu,HUF,2024-12-13,2024-12-16,4,3,2,0,2024-10-13,400.94,111045.0
441,95005,83047.8,0.0,0,8304.8,15610,hu,HUF,2024-10-24,2024-10-25,2,1,2,0,2024-10-13,400.94,74743.0
442,94999,174887.8,0.0,0,17488.8,15604,hu,HUF,2024-10-20,2024-10-23,4,3,2,0,2024-10-13,400.94,152399.0
443,95024,101375.6,0.0,0,10137.6,15619,hu,HUF,2024-11-09,2024-11-10,2,1,3,0,2024-10-13,400.94,91238.0
444,95030,114407.8,0.0,0,11440.8,15605,hu,HUF,2024-11-29,2024-12-01,3,2,2,0,2024-10-13,400.94,97967.0
445,95029,340394.0,0.0,0,0.0,15622,hu,HUF,2024-12-23,2024-12-27,5,4,2,0,2024-10-13,400.94,340394.0
446,95077,110880.0,0.0,0,11088.0,15641,hu,HUF,2025-01-10,2025-01-12,3,2,2,0,2024-10-13,400.94,94792.0
447,95078,343728.0,0.0,0,0.0,15642,hu,HUF,2024-11-16,2024-11-20,5,4,2,1,2024-10-13,400.94,343728.0
448,95100,120960.0,0.0,0,12096.0,15648,hu,HUF,2025-01-21,2025-01-24,4,3,2,0,2024-10-13,400.94,108864.0
449,95127,288792.2,0.0,0,28879.2,15664,hu,HUF,2024-10-20,2024-10-25,6,5,2,0,2024-10-13,400.94,181940.0
450,95135,110880.0,0.0,0,0.0,15667,hu,HUF,2025-01-24,2025-01-26,3,2,2,0,2024-10-13,400.94,110880.0
451,95141,210672.2,0.0,0,21067.2,15654,hu,HUF,2024-11-08,2024-11-12,5,4,2,0,2024-10-13,400.94,184605.0
452,95170,101052.0,0.0,0,0.0,15681,hu,HUF,2024-12-21,2024-12-23,3,2,1,2,2024-10-13,400.94,101052.0
453,95178,260712.2,8500.0,0,26071.2,15680,hu,HUF,2025-01-02,2025-01-05,4,3,2,1,2024-10-13,400.94,238141.0
454,95202,90720.0,0.0,0,9072.0,15701,hu,HUF,2025-01-24,2025-01-26,3,2,2,0,2024-10-13,400.94,76648.0
455,95222,101052.2,0.0,0,10105.2,15681,hu,HUF,2024-12-21,2024-12-23,3,2,1,2,2024-10-13,400.94,85947.0
456,95183,89712.0,0.0,0,0.0,15692,hu,HUF,2024-11-10,2024-11-12,3,2,2,0,2024-10-13,400.94,89712.0
457,95231,60480.0,0.0,0,6048.0,15681,hu,HUF,2025-01-05,2025-01-07,3,2,1,0,2024-10-13,400.94,54432.0
458,95227,155232.2,0.0,0,15523.2,15698,hu,HUF,2024-12-19,2024-12-21,3,2,3,0,2024-10-13,400.94,134209.0
459,95236,161280.0,0.0,0,16128.0,15682,hu,HUF,2025-01-17,2025-01-19,3,2,4,0,2024-10-13,400.94,145152.0
460,95242,139860.0,0.0,0,13986.0,15714,hu,HUF,2024-10-23,2024-10-25,3,2,2,1,2024-10-13,400.94,125874.0
461,95245,83160.0,0.0,0,8316.0,15718,hu,HUF,2024-11-27,2024-11-29,3,2,2,0,2024-10-13,400.94,74844.0
462,95250,101807.8,0.0,0,10180.8,15717,hu,HUF,2024-11-22,2024-11-24,3,2,2,0,2024-10-13,400.94,91627.0
463,95260,142631.8,0.0,0,21394.8,15675,hu,HUF,2024-12-17,2024-12-20,4,3,2,0,2024-10-13,400.94,121237.0
464,95279,154224.4,0.0,0,15422.4,15726,hu,HUF,2024-10-23,2024-10-25,3,2,2,2,2024-10-13,400.94,138802.0
465,95277,136080.0,0.0,0,0.0,15733,hu,HUF,2025-01-19,2025-01-22,4,3,2,1,2024-10-13,400.94,136080.0
466,95323,200591.1,0.0,0,20059.1,15759,hu,HUF,2024-11-14,2024-11-16,3,2,4,0,2024-10-13,400.94,180532.0
467,95326,223992.2,0.0,0,22399.2,15751,hu,HUF,2025-01-02,2025-01-05,4,3,2,0,2024-10-13,400.94,201593.0
468,95336,80640.0,0.0,0,0.0,15764,hu,HUF,2024-12-15,2024-12-17,3,2,2,1,2024-10-13,400.94,80640.0
469,95337,90720.0,0.0,0,9072.0,15765,hu,HUF,2024-11-20,2024-11-22,3,2,2,1,2024-10-13,400.94,81648.0
470,95329,123984.4,0.0,0,12398.4,15762,hu,HUF,2024-11-24,2024-11-27,4,3,2,0,2024-10-13,400.94,106586.0
471,95360,63575.6,0.0,0,6357.6,15769,hu,HUF,2024-11-09,2024-11-10,2,1,2,0,2024-10-13,400.94,57218.0
472,95389,80640.0,0.0,0,8064.0,15789,hu,HUF,2025-01-21,2025-01-23,3,2,2,0,2024-10-13,400.94,72576.0
473,95418,80640.0,0.0,0,12096.0,15798,hu,HUF,2025-01-10,2025-01-12,3,2,2,0,2024-10-13,400.94,49094.0
474,95431,174604.4,0.0,0,17460.4,15802,hu,HUF,2024-11-29,2024-12-02,4,3,2,1,2024-10-13,400.94,152144.0
475,95403,114408.0,0.0,0,0.0,15797,hu,HUF,2024-11-29,2024-12-01,3,2,2,0,2024-10-13,400.94,114408.0
476,95423,213696.0,0.0,0,0.0,15808,hu,HUF,2024-11-22,2024-11-24,3,2,4,0,2024-10-13,400.94,213696.0
477,95441,171360.0,0.0,0,17136.0,15786,hu,HUF,2025-01-10,2025-01-12,3,2,2,2,2024-10-13,400.94,154224.0
478,95598,80640.0,0.0,0,8064.0,15945,hu,HUF,2025-01-13,2025-01-15,3,2,2,0,2024-10-13,400.94,67576.0
479,95603,80640.0,0.0,0,8064.0,15949,hu,HUF,2024-12-08,2024-12-10,3,2,2,0,2024-10-13,400.94,65305.0
480,95617,53837.8,0.0,0,5383.8,15943,hu,HUF,2024-11-10,2024-11-11,2,1,2,0,2024-10-13,400.94,33918.0
481,95443,164586.7,0.0,0,16458.7,15814,hu,HUF,2024-11-22,2024-11-24,3,2,2,2,2024-10-13,400.94,143128.0
482,95630,198576.0,0.0,0,0.0,15960,hu,HUF,2024-10-18,2024-10-20,3,2,2,1,2024-10-13,400.94,198576.0
483,95641,80640.0,0.0,0,8064.0,15965,hu,HUF,2024-12-15,2024-12-17,3,2,2,1,2024-10-13,400.94,72576.0
484,95646,103824.4,0.0,0,10382.4,15970,hu,HUF,2024-12-06,2024-12-08,3,2,2,1,2024-10-13,400.94,70550.0
485,95813,167484.2,0.0,0,16750.0,16096,de,EUR,2024-11-23,2024-11-27,5,4,1,0,2024-10-14,400.91,145722.8
486,95826,563467.8,0.0,0,56346.8,16102,hu,HUF,2024-12-25,2024-12-29,5,4,3,0,2024-10-14,400.91,502121.0
487,95906,66275.6,0.0,0,6627.6,16148,hu,HUF,2024-10-17,2024-10-18,2,1,1,0,2024-10-14,400.91,59648.0
488,95917,146035.3,0.0,0,21905.3,16156,hu,HUF,2024-11-24,2024-11-27,4,3,2,0,2024-10-14,400.91,108091.0
489,95942,296997.0,0.0,0,32637.0,16171,hu,HUF,2024-11-24,2024-11-29,6,5,2,0,2024-10-14,400.91,264360.0
490,95973,141075.6,0.0,0,14107.6,16192,hu,HUF,2024-10-15,2024-10-17,3,2,2,0,2024-10-14,400.91,121968.0
491,96015,197064.4,0.0,0,19706.4,16210,hu,HUF,2025-01-02,2025-01-04,3,2,3,0,2024-10-14,400.91,177358.0
492,96039,200948.1,28865.5,0,22082.1,16228,de,EUR,2024-11-28,2024-12-01,4,3,2,0,2024-10-14,400.91,207731.5
493,96050,194842.3,28865.5,0,19484.2,16232,de,EUR,2024-11-28,2024-12-01,4,3,2,0,2024-10-14,400.91,204223.6
494,96068,195840.0,0.0,0,0.0,16244,hu,HUF,2024-12-27,2024-12-29,3,2,2,0,2024-10-14,400.91,195840.0
495,96062,151260.0,0.0,0,16622.0,16239,hu,HUF,2024-12-01,2024-12-03,3,2,3,0,2024-10-14,400.91,134638.0
496,96083,86434.2,0.0,0,9498.2,16239,hu,HUF,2024-12-01,2024-12-03,3,2,2,0,2024-10-14,400.91,76936.0
497,96095,86434.2,0.0,0,9498.2,16239,hu,HUF,2024-12-01,2024-12-03,3,2,2,0,2024-10-14,400.91,76936.0
498,96147,249120.0,0.0,0,24912.0,16288,hu,HUF,2024-10-19,2024-10-22,4,3,2,0,2024-10-14,400.91,224208.0
499,96159,249120.0,0.0,0,24912.0,16288,hu,HUF,2024-10-19,2024-10-22,4,3,2,0,2024-10-14,400.91,218708.0
500,96526,316080.0,0.0,0,0.0,16592,hu,HUF,2024-10-21,2024-10-24,4,3,2,0,2024-10-15,400.37,316080.0
501,96540,210515.6,0.0,0,23133.6,16603,hu,HUF,2024-11-21,2024-11-24,4,3,2,0,2024-10-15,400.37,187382.0
502,96560,182375.6,0.0,0,18237.6,16619,hu,HUF,2024-12-23,2024-12-25,3,2,2,0,2024-10-15,400.37,164138.0
503,96641,227410.2,0.0,0,22741.0,16666,de,EUR,2024-10-25,2024-10-26,2,1,3,0,2024-10-15,400.37,204669.1
504,96703,146884.4,0.0,0,14688.4,16697,hu,HUF,2024-10-29,2024-10-31,3,2,1,1,2024-10-15,400.37,132196.0
505,96724,112303.8,0.0,0,0.0,16704,de,EUR,2024-11-24,2024-11-26,3,2,2,0,2024-10-15,400.37,112303.8
506,96773,130320.0,0.0,0,13032.0,16750,hu,HUF,2025-01-22,2025-01-25,4,3,1,1,2024-10-15,400.37,112288.0
507,97093,246024.4,0.0,0,24602.4,16995,hu,HUF,2024-11-11,2024-11-14,4,3,3,0,2024-10-16,400.58,221422.0
508,97141,556920.0,0.0,0,55692.0,17030,hu,HUF,2024-12-24,2024-12-27,4,3,4,0,2024-10-16,400.58,496228.0
509,97191,80356.3,7731.2,0,0.0,17059,de,EUR,2024-11-11,2024-11-12,2,1,2,0,2024-10-16,400.58,88087.5
510,97212,265140.0,0.0,0,0.0,17074,hu,HUF,2024-11-10,2024-11-15,6,5,1,0,2024-10-16,400.58,265140.0
511,97271,200133.0,0.0,0,0.0,17103,hu,HUF,2024-10-18,2024-10-19,2,1,2,1,2024-10-16,400.58,200133.0
512,97272,21345.0,0.0,0,0.0,17106,hu,HUF,2024-11-19,2024-11-20,2,1,1,0,2024-10-16,400.58,21345.0
513,97281,21345.0,0.0,0,0.0,17113,hu,HUF,2024-11-19,2024-11-20,2,1,1,0,2024-10-16,400.58,21345.0
514,97297,21345.0,0.0,0,0.0,17121,hu,HUF,2024-11-19,2024-11-20,2,1,1,0,2024-10-16,400.58,21345.0
515,97306,21345.0,0.0,0,0.0,17125,hu,HUF,2024-11-19,2024-11-20,2,1,1,0,2024-10-16,400.58,21345.0
516,97307,21345.0,0.0,0,0.0,17126,hu,HUF,2024-11-19,2024-11-20,2,1,1,0,2024-10-16,400.58,21345.0
517,97311,80735.0,0.0,0,0.0,17130,hu,HUF,2024-11-18,2024-11-20,3,2,1,0,2024-10-16,400.58,80735.0
518,97320,52856.0,0.0,0,0.0,17136,hu,HUF,2024-11-19,2024-11-20,2,1,1,0,2024-10-16,400.58,52856.0
519,97323,137286.8,12418.0,0,0.0,17139,de,EUR,2024-11-15,2024-11-17,3,2,2,0,2024-10-16,400.58,149704.8
520,97364,21345.0,0.0,0,0.0,17168,hu,HUF,2024-11-19,2024-11-20,2,1,1,0,2024-10-16,400.58,21345.0
521,97372,171805.6,9940.0,0,17180.6,17174,hu,HUF,2024-10-21,2024-10-23,3,2,2,0,2024-10-16,400.58,154565.0
522,97378,21345.0,0.0,0,0.0,17180,hu,HUF,2024-11-19,2024-11-20,2,1,1,0,2024-10-16,400.58,21345.0
523,97440,194078.4,0.0,0,0.0,17188,hu,HUF,2025-01-02,2025-01-04,3,2,2,2,2024-10-16,400.58,194078.4
524,97453,173723.4,0.0,0,19090.4,17214,hu,HUF,2024-12-21,2024-12-23,3,2,2,2,2024-10-16,400.58,142587.0
525,97456,218160.0,0.0,0,21816.0,17217,hu,HUF,2024-10-25,2024-10-28,4,3,1,1,2024-10-16,400.58,196344.0
526,97469,155447.8,0.0,0,15544.8,17197,hu,HUF,2024-12-04,2024-12-07,4,3,2,0,2024-10-16,400.58,127961.0
527,97513,349920.0,0.0,0,34992.0,17250,hu,HUF,2025-04-09,2025-04-13,5,4,2,1,2024-10-16,400.58,309928.0
528,97645,168100.6,0.0,0,18472.6,17375,hu,HUF,2024-11-01,2024-11-03,3,2,2,0,2024-10-16,400.58,149628.0
529,97745,21345.0,0.0,0,0.0,17454,hu,HUF,2024-11-19,2024-11-20,2,1,1,0,2024-10-17,401.66,21345.0
530,97754,42690.0,0.0,0,0.0,17463,hu,HUF,2024-11-19,2024-11-20,2,1,2,0,2024-10-17,401.66,42690.0
531,97755,42690.0,0.0,0,0.0,17464,hu,HUF,2024-11-19,2024-11-20,2,1,2,0,2024-10-17,401.66,42690.0
532,97759,21345.0,0.0,0,0.0,17467,hu,HUF,2024-11-19,2024-11-20,2,1,1,0,2024-10-17,401.66,21345.0
533,97780,21345.0,0.0,0,0.0,17473,hu,HUF,2024-11-19,2024-11-20,2,1,1,0,2024-10-17,401.66,21345.0
534,97782,21345.0,0.0,0,0.0,17470,hu,HUF,2024-11-19,2024-11-20,2,1,1,0,2024-10-17,401.66,21345.0
535,97816,42690.0,0.0,0,0.0,17484,hu,HUF,2024-11-19,2024-11-20,2,1,2,0,2024-10-17,401.66,42690.0
536,97819,21345.0,0.0,0,0.0,17495,hu,HUF,2024-11-19,2024-11-20,2,1,1,0,2024-10-17,401.66,21345.0
537,97823,21345.0,0.0,0,0.0,17497,hu,HUF,2024-11-19,2024-11-20,2,1,1,0,2024-10-17,401.66,21345.0
538,97821,21345.0,0.0,0,0.0,17494,hu,HUF,2024-11-19,2024-11-20,2,1,1,0,2024-10-17,401.66,21345.0
539,97824,21345.0,0.0,0,0.0,17498,hu,HUF,2024-11-19,2024-11-20,2,1,1,0,2024-10-17,401.66,21345.0
540,97830,95140.0,0.0,0,0.0,17500,hu,HUF,2024-11-19,2024-11-20,2,1,2,0,2024-10-17,401.66,95140.0
541,97834,21345.0,0.0,0,0.0,17505,hu,HUF,2024-11-19,2024-11-20,2,1,1,0,2024-10-17,401.66,21345.0
542,97855,42690.0,0.0,0,0.0,17500,hu,HUF,2024-11-19,2024-11-20,2,1,2,0,2024-10-17,401.66,42690.0
543,97869,64035.0,0.0,0,0.0,17525,hu,HUF,2024-11-19,2024-11-20,2,1,3,0,2024-10-17,401.66,64035.0
544,97873,21345.0,0.0,0,0.0,17528,hu,HUF,2024-11-19,2024-11-20,2,1,1,0,2024-10-17,401.66,21345.0
545,97875,64035.0,0.0,0,0.0,17527,hu,HUF,2024-11-19,2024-11-20,2,1,3,0,2024-10-17,401.66,64035.0
546,97888,42690.0,0.0,0,0.0,17534,hu,HUF,2024-11-18,2024-11-20,3,2,1,0,2024-10-17,401.66,42690.0
547,97913,256320.0,0.0,0,0.0,17549,hu,HUF,2024-10-23,2024-10-26,4,3,2,0,2024-10-17,401.66,256320.0
548,97915,21345.0,0.0,0,0.0,17551,hu,HUF,2024-11-19,2024-11-20,2,1,1,0,2024-10-17,401.66,21345.0
549,97936,172584.0,0.0,0,0.0,17562,hu,HUF,2024-12-13,2024-12-15,3,2,2,2,2024-10-17,401.66,172584.0
550,98010,52856.0,0.0,0,0.0,17635,hu,HUF,2024-11-19,2024-11-20,2,1,1,0,2024-10-17,401.66,52856.0
551,98027,42690.0,0.0,0,0.0,17647,hu,HUF,2024-11-19,2024-11-20,2,1,2,0,2024-10-17,401.66,42690.0
552,98028,21345.0,0.0,0,0.0,17650,hu,HUF,2024-11-19,2024-11-20,2,1,1,0,2024-10-17,401.66,21345.0
553,98050,133200.0,0.0,0,13320.0,17651,hu,HUF,2024-10-27,2024-10-29,3,2,1,1,2024-10-17,401.66,114880.0
554,98055,133745.6,0.0,0,13374.6,17663,hu,HUF,2024-11-02,2024-11-04,3,2,2,1,2024-10-17,401.66,115371.0
555,98111,42690.0,0.0,0,0.0,17699,hu,HUF,2024-11-19,2024-11-20,2,1,2,0,2024-10-17,401.66,42690.0
556,98110,126621.4,0.0,0,13914.4,17698,hu,HUF,2024-11-15,2024-11-17,3,2,2,0,2024-10-17,401.66,112707.0
557,98117,127786.0,23640.0,0,0.0,17704,hu,HUF,2024-11-15,2024-11-17,3,2,2,0,2024-10-17,401.66,151426.0
558,98336,195840.0,0.0,0,0.0,17892,de,HUF,2025-01-10,2025-01-12,3,2,4,0,2024-10-17,401.66,195840.0
559,98463,140817.6,0.0,0,14081.8,18002,de,EUR,2024-10-18,2024-10-19,2,1,2,0,2024-10-18,400.05,126735.8
560,98470,193680.0,24390.0,0,0.0,18009,hu,HUF,2024-10-23,2024-10-25,3,2,2,0,2024-10-18,400.05,218070.0
561,98540,97920.0,0.0,0,9792.0,18050,hu,HUF,2024-12-01,2024-12-03,3,2,2,0,2024-10-18,400.05,83128.0
562,98583,182880.0,10290.0,0,0.0,18074,hu,HUF,2024-10-19,2024-10-21,3,2,2,0,2024-10-18,400.05,193170.0
563,98596,143662.0,0.0,0,0.0,18079,de,EUR,2024-11-09,2024-11-10,2,1,3,0,2024-10-18,400.05,143662.0
564,98599,21345.0,0.0,0,0.0,18072,hu,HUF,2024-11-19,2024-11-20,2,1,1,0,2024-10-18,400.05,21345.0
565,98598,21345.0,0.0,0,0.0,18081,hu,HUF,2024-11-19,2024-11-20,2,1,1,0,2024-10-18,400.05,21345.0
566,98614,105257.8,0.0,0,11566.8,18091,hu,HUF,2024-11-23,2024-11-25,3,2,2,0,2024-10-18,400.05,93691.0
567,98634,94464.4,0.0,0,9446.4,18104,hu,HUF,2024-12-08,2024-12-10,3,2,2,0,2024-10-18,400.05,80018.0
568,98690,265929.0,0.0,0,29223.0,18129,hu,HUF,2024-12-06,2024-12-08,3,2,4,1,2024-10-18,400.05,231706.0
