,id,search_log_room_id,age,baby_bed
4957,6581,16817,8,0
4958,6582,16817,10,0
4959,6583,16818,12,0
4960,6584,16818,8,0
4961,6585,16818,10,0
4962,6586,16819,15,0
4963,6587,16820,12,0
4964,6588,16820,8,0
4965,6589,16820,10,0
4966,6590,16840,11,0
4967,6591,16842,8,0
4968,6592,16844,8,0
4969,6593,16845,8,0
4970,6594,16846,8,0
4971,6595,16847,8,0
4972,6596,16851,16,0
4973,6597,16851,4,0
4974,6598,16851,11,0
4975,6599,16852,16,0
4976,6600,16852,4,0
4977,6601,16852,11,0
4978,6602,16853,16,0
4979,6603,16853,4,0
4980,6604,16853,11,0
4981,6605,16857,12,0
4982,6606,16857,15,0
4983,6607,16862,11,0
4984,6608,16862,4,0
4985,6609,16867,7,0
4986,6610,16875,7,0
4987,6611,16882,14,0
4988,6612,16882,17,0
4989,6613,16883,6,0
4990,6614,16885,3,0
4991,6615,16887,3,0
4992,6616,16903,0,0
4993,6617,16903,0,0
4994,6618,16904,6,0
4995,6619,16904,9,0
4996,6620,16905,6,0
4997,6621,16905,9,0
4998,6622,16909,6,0
4999,6623,16910,5,0
5000,6624,16910,8,0
5001,6625,16910,16,0
5002,6626,16911,5,0
5003,6627,16911,8,0
5004,6628,16912,16,0
5005,6629,16913,8,0
5006,6630,16913,5,0
5007,6631,16914,8,0
5008,6632,16914,5,0
5009,6633,16916,8,0
5010,6634,16916,14,0
5011,6635,16917,12,0
5012,6636,16917,15,0
5013,6637,16920,3,0
5014,6638,16923,13,0
5015,6639,16923,9,0
5016,6640,16924,6,0
5017,6641,16924,9,0
5018,6642,16925,13,0
5019,6643,16925,9,0
5020,6644,16927,3,0
5021,6645,16937,17,0
5022,6646,16938,5,0
5023,6647,16938,8,0
5024,6648,16939,17,0
5025,6649,16940,17,0
5026,6654,16947,5,0
5027,6655,16947,15,0
5028,6656,16948,17,0
5029,6657,16949,17,0
5030,6658,16951,6,0
5031,6659,16951,9,0
5032,6660,16952,6,0
5033,6661,16952,9,0
5034,6662,16953,14,0
5035,6663,16953,13,0
5036,6664,16955,0,0
5037,6665,16957,5,0
5038,6666,16959,5,0
5039,6667,16961,5,0
5040,6668,16962,10,0
5041,6669,16963,10,0
5042,6670,16964,10,0
5043,6671,16965,11,0
5044,6672,16966,12,0
5045,6673,16967,9,0
5046,6674,16972,11,0
5047,6675,16972,13,0
5048,6676,16973,11,0
5049,6677,16973,13,0
5050,6678,16976,11,0
5051,6679,16976,13,0
5052,6680,16977,11,0
5053,6681,16977,13,0
5054,6682,16978,10,0
5055,6683,16979,10,0
5056,6684,16980,10,0
5057,6685,16981,10,0
5058,6686,16982,10,0
5059,6687,16983,11,0
5060,6688,16984,11,0
5061,6689,16985,13,0
5062,6690,16985,12,0
5063,6691,16986,10,0
5064,6692,16988,11,0
5065,6693,16990,0,1
5066,6694,16991,7,0
5067,6695,16991,9,0
5068,6696,16991,0,0
5069,6697,17000,5,0
5070,6698,17000,7,0
5071,6699,17001,5,0
5072,6700,17001,7,0
5073,6701,17002,5,0
5074,6702,17002,7,0
5075,6703,17003,5,0
5076,6704,17003,7,0
5077,6705,17004,12,0
5078,6706,17005,12,0
5079,6707,17009,11,0
5080,6708,17010,11,0
5081,6709,17011,3,0
5082,6710,17012,3,0
5083,6711,17013,3,0
5084,6712,17015,6,0
5085,6713,17015,8,0
5086,6714,17015,10,0
5087,6715,17016,6,0
5088,6716,17016,8,0
5089,6717,17016,10,0
5090,6718,17017,6,0
5091,6719,17017,8,0
5092,6720,17017,10,0
5093,6721,17018,1,0
5094,6722,17018,3,0
5095,6723,17019,11,0
5096,6724,17020,6,0
5097,6725,17020,8,0
5098,6726,17020,10,0
5099,6727,17021,3,0
5100,6728,17022,6,0
5101,6729,17022,8,0
5102,6730,17022,10,0
5103,6731,17023,11,0
5104,6732,17024,6,0
5105,6733,17024,8,0
5106,6734,17024,10,0
5107,6735,17025,6,0
5108,6736,17025,8,0
5109,6737,17025,10,0
5110,6738,17026,6,0
5111,6739,17026,9,0
5112,6740,17027,6,0
5113,6741,17027,8,0
5114,6742,17027,10,0
5115,6743,17028,6,0
5116,6744,17028,8,0
5117,6745,17028,10,0
5118,6746,17031,10,0
5119,6747,17031,14,0
5120,6749,17033,8,0
5121,6750,17033,6,0
5122,6751,17035,8,0
5123,6752,17035,6,0
5124,6753,17036,8,0
5125,6754,17036,6,0
5126,6755,17037,8,0
5127,6756,17037,6,0
5128,6757,17038,10,0
5129,6758,17038,8,0
5130,6766,17047,4,0
5131,6767,17048,11,0
5132,6768,17048,13,0
5133,6769,17050,11,0
5134,6770,17050,13,0
5135,6771,17051,11,0
5136,6772,17051,13,0
5137,6773,17054,14,0
5138,6774,17054,9,0
5139,6775,17054,5,0
5140,6776,17059,5,0
5141,6777,17070,3,0
5142,6778,17071,11,0
5143,6779,17127,8,0
5144,6780,17127,8,0
5145,6781,17185,8,0
5146,6782,17185,8,0
5147,6783,17186,7,0
5148,6784,17186,10,0
5149,6785,17189,7,0
5150,6786,17189,7,0
5151,6787,17191,7,0
5152,6788,17191,7,0
5153,6789,17192,7,0
5154,6790,17192,7,0
5155,6791,17194,7,0
5156,6792,17194,7,0
5157,6793,17195,7,0
5158,6794,17195,7,0
5159,6795,17196,7,0
5160,6796,17197,7,0
5161,6797,17199,14,0
5162,6798,17200,14,0
5163,6799,17201,3,0
5164,6800,17202,1,1
5165,6801,17203,8,0
5166,6802,17204,8,0
5167,6803,17205,8,0
5168,6804,17206,8,0
5169,6805,17208,8,0
5170,6806,17219,0,0
5171,6807,17230,3,0
5172,6808,17230,1,1
5173,6809,17231,8,0
5174,6810,17232,2,0
5175,6811,17232,4,0
5176,6812,17312,8,0
5177,6813,17312,15,0
5178,6814,17313,3,0
5179,6815,17315,8,0
5180,6816,17318,16,0
5181,6817,17320,11,0
5182,6818,17320,6,0
5183,6819,17321,11,0
5184,6820,17321,6,0
5185,6821,17322,5,0
5186,6822,17323,14,0
5187,6823,17323,5,0
5188,6824,17324,4,0
5189,6825,17326,12,0
5190,6826,17334,7,0
5191,6827,17335,0,0
5192,6828,17336,7,0
5193,6829,17337,7,0
5194,6830,17338,7,0
5195,6831,17345,8,0
5196,6832,17346,8,0
5197,6833,17347,8,0
5198,6834,17348,8,0
5199,6835,17349,8,0
5200,6836,17350,8,0
5201,6837,17355,10,0
5202,6838,17358,9,0
5203,6839,17358,5,0
5204,6840,17360,0,1
5205,6841,17361,4,0
5206,6842,17362,3,0
5207,6843,17365,3,0
5208,6844,17366,11,0
5209,6845,17372,6,0
5210,6846,17376,11,0
5211,6847,17376,13,0
5212,6848,17377,11,0
5213,6849,17377,13,0
5214,6850,17378,8,0
5215,6851,17385,5,0
5216,6852,17386,5,0
5217,6853,17392,4,0
5218,6854,17393,9,0
5219,6855,17395,2,0
5220,6856,17395,4,0
5221,6857,17396,16,0
5222,6858,17399,3,0
5223,6859,17400,0,1
5224,6860,17401,3,0
5225,6861,17402,1,1
5226,6862,17403,6,0
5227,6863,17403,9,0
5228,6864,17403,14,0
5229,6865,17404,11,0
5230,6866,17405,6,0
5231,6867,17405,9,0
5232,6868,17405,14,0
5233,6869,17406,14,0
5234,6870,17406,10,0
5235,6871,17408,3,0
5236,6872,17409,1,0
5237,6873,17413,3,0
5238,6874,17414,1,0
5239,6875,17415,3,0
5240,6876,17416,1,1
5241,6877,17420,15,0
5242,6878,17420,11,0
5243,6879,17422,7,0
5244,6880,17422,5,0
5245,6881,17423,3,0
5246,6882,17424,1,1
5247,6883,17426,8,0
5248,6884,17427,13,0
5249,6885,17430,13,0
5250,6886,17433,6,0
5251,6887,17436,14,0
5252,6888,17436,8,0
5253,6889,17437,14,0
5254,6890,17437,8,0
5255,6891,17440,8,0
5256,6892,17440,14,0
5257,6893,17442,14,0
5258,6894,17450,3,0
5259,6895,17451,1,1
5260,6896,17457,4,0
5261,6897,17458,4,0
5262,6898,17461,15,0
5263,6899,17462,15,0
5264,6900,17463,5,0
5265,6901,17465,11,0
5266,6902,17468,12,0
5267,6903,17469,2,1
5268,6904,17474,5,0
5269,6905,17475,11,0
5270,6910,17477,3,0
5271,6911,17478,1,1
5272,6912,17479,3,0
5273,6913,17480,1,1
5274,6914,17481,4,0
5275,6915,17482,1,0
5276,6916,17482,10,0
5277,6917,17482,14,0
5278,6918,17483,1,0
5279,6919,17483,10,0
5280,6920,17483,14,0
5281,6921,17484,1,0
5282,6922,17484,10,0
5283,6923,17485,1,1
5284,6924,17485,10,0
5285,6941,17498,9,0
5286,6942,17498,10,0
5287,6943,17504,9,0
5288,6944,17504,10,0
5289,6945,17505,6,0
5290,6946,17506,6,0
5291,6947,17507,6,0
5292,6948,17507,11,0
5293,6949,17511,6,0
5294,6950,17511,11,0
5295,6951,17514,5,0
5296,6952,17540,3,0
5297,6953,17543,15,0
5298,6954,17544,0,1
5299,6955,17545,15,0
5300,6956,17547,15,0
5301,6957,17548,15,0
5302,6958,17550,15,0
5303,6959,17551,15,0
5304,6960,17552,12,0
5305,6961,17553,12,0
5306,6962,17554,2,0
5307,6963,17554,5,0
5308,6964,17554,7,0
5309,6965,17558,10,0
5310,6966,17562,1,1
5311,6967,17564,2,0
5312,6968,17565,10,0
5313,6969,17566,2,0
5314,6970,17567,2,0
5315,6971,17570,5,0
5316,6974,17585,6,0
5317,6975,17585,9,0
5318,6976,17587,6,0
5319,6977,17587,9,0
5320,6978,17588,9,0
5321,6979,17588,11,0
5322,6980,17589,9,0
5323,6981,17589,11,0
5324,6982,17591,4,0
5325,6983,17592,6,0
5326,6984,17592,9,0
5327,6985,17593,6,0
5328,6986,17593,9,0
5329,6987,17596,7,0
5330,6988,17597,7,0
5331,6989,17598,7,0
5332,6990,17599,6,0
5333,6991,17602,6,0
5334,6995,17626,6,0
5335,6996,17627,9,0
5336,6997,17630,3,0
5337,6998,17631,12,0
5338,6999,17631,7,0
5339,7000,17632,12,0
5340,7001,17632,7,0
5341,7003,17648,13,0
5342,7004,17653,9,0
5343,7005,17653,12,0
5344,7006,17654,3,0
5345,7007,17654,11,0
5346,7008,17655,10,0
5347,7009,17656,10,0
5348,7010,17667,3,0
5349,7011,17667,4,0
5350,7012,17668,12,0
5351,7013,17668,7,0
5352,7014,17669,12,0
5353,7015,17669,7,0
5354,7016,17672,10,0
5355,7017,17675,10,0
5356,7018,17688,5,0
5357,7019,17697,13,0
5358,7020,17698,17,0
5359,7021,17699,13,0
5360,7022,17699,17,0
5361,7027,17707,2,0
5362,7028,17707,5,0
5363,7029,17707,8,0
5364,7030,17707,11,0
5365,7031,17710,6,0
5366,7032,17710,10,0
5367,7033,17795,4,0
5368,7034,17795,10,0
5369,7035,17795,13,0
5370,7036,17803,5,0
5371,7037,17804,1,1
5372,7038,17804,3,0
5373,7039,17805,1,1
5374,7040,17805,3,0
5375,7041,17806,1,1
5376,7042,17806,3,0
5377,7043,17814,1,1
5378,7044,17814,3,0
5379,7045,17815,3,0
5380,7046,17816,1,1
5381,7047,17817,1,0
5382,7048,17819,6,0
5383,7049,17820,5,0
5384,7050,17823,12,0
5385,7051,17836,0,0
5386,7052,17837,3,0
5387,7053,17838,0,0
5388,7054,17839,6,0
5389,7055,17842,6,0
5390,7056,17842,8,0
5391,7057,17843,6,0
5392,7058,17843,8,0
5393,7059,17845,8,0
5394,7060,17845,8,0
5395,7061,17847,13,0
5396,7062,17854,12,0
5397,7063,17855,16,0
5398,7064,17861,7,0
5399,7065,17861,7,0
5400,7066,17862,7,0
5401,7067,17863,7,0
5402,7068,17864,7,0
5403,7069,17865,7,0
5404,7070,17867,7,0
5405,7071,17868,7,0
5406,7072,17869,1,1
5407,7073,17870,1,1
5408,7074,17871,1,1
5409,7075,17886,0,0
5410,7076,17886,0,0
5411,7077,17886,0,0
5412,7078,17911,0,0
5413,7079,17911,4,0
5414,7080,17911,6,0
5415,7081,17921,0,0
5416,7082,17921,4,0
5417,7083,17922,6,0
5418,7084,17936,13,0
5419,7085,17936,13,0
5420,7086,17938,13,0
5421,7093,17947,9,0
5422,7096,17952,2,0
5423,7097,17952,3,0
5424,7098,17965,9,0
5425,7099,17972,2,1
5426,7100,17975,2,0
5427,7101,17975,0,0
5428,7102,17976,2,1
5429,7103,17980,9,0
5430,7104,17983,9,0
5431,7105,17984,1,1
5432,7106,17990,10,0
5433,7107,17990,3,0
5434,7108,17992,10,0
5435,7109,17992,3,0
5436,7110,17993,11,0
5437,7111,17997,11,0
5438,7112,17997,13,0
5439,7113,17998,11,0
5440,7114,17998,13,0
5441,7115,17999,11,0
5442,7116,17999,13,0
5443,7117,18000,11,0
5444,7118,18000,13,0
5445,7119,18001,6,0
5446,7120,18001,13,0
5447,7121,18002,11,0
5448,7122,18002,13,0
5449,7123,18045,1,0
5450,7124,18117,6,0
5451,7125,18117,13,0
5452,7126,18118,6,0
5453,7127,18118,13,0
5454,7128,18121,6,0
5455,7129,18121,13,0
5456,7130,18123,1,0
5457,7133,18135,0,1
5458,7134,18136,6,0
5459,7135,18136,3,0
5460,7136,18137,9,0
5461,7137,18140,6,0
5462,7138,18140,14,0
5463,7139,18142,14,0
5464,7140,18142,6,0
5465,7141,18143,6,0
5466,7142,18144,14,0
5467,7143,18153,0,1
5468,7144,18159,4,0
5469,7145,18161,4,0
5470,7146,18220,3,0
5471,7147,18221,9,0
5472,7148,18221,6,0
5473,7149,18222,3,0
5474,7150,18223,9,0
5475,7151,18223,6,0
5476,7152,18224,2,0
5477,7153,18225,8,0
5478,7154,18226,8,0
5479,7155,18228,8,0
5480,7156,18230,8,0
5481,7159,18240,10,0
5482,7160,18240,14,0
5483,7161,18246,6,0
5484,7162,18246,4,0
5485,7163,18247,6,0
5486,7164,18247,4,0
5487,7165,18252,12,0
5488,7166,18253,12,0
5489,7167,18258,1,1
5490,7168,18258,5,0
5491,7169,18260,1,0
5492,7170,18260,3,0
5493,7171,18262,11,0
5494,7172,18262,13,0
5495,7173,18264,7,0
5496,7174,18264,1,0
5497,7175,18271,16,0
5498,7176,18275,11,0
5499,7177,18275,13,0
5500,7178,18276,11,0
5501,7179,18276,13,0
5502,7180,18277,11,0
5503,7181,18277,13,0
5504,7182,18280,11,0
5505,7183,18280,13,0
5506,7184,18284,5,0
5507,7185,18286,13,0
5508,7186,18290,10,0
5509,7187,18293,1,1
5510,7188,18294,3,0
5511,7189,18295,7,0
5512,7190,18296,7,0
5513,7191,18307,12,0
5514,7192,18307,10,0
5515,7193,18307,1,1
5516,7194,18312,7,0
5517,7195,18312,10,0
5518,7196,18312,12,0
5519,7197,18313,7,0
5520,7198,18313,10,0
5521,7199,18313,12,0
5522,7200,18314,7,0
5523,7201,18314,10,0
5524,7202,18314,12,0
5525,7203,18315,6,0
5526,7204,18319,6,0
5527,7205,18319,4,0
5528,7206,18319,4,0
5529,7207,18321,11,0
5530,7208,18321,11,0
5531,7209,18321,13,0
5532,7210,18322,11,0
5533,7211,18322,11,0
5534,7212,18322,13,0
5535,7213,18323,11,0
5536,7214,18323,11,0
5537,7215,18323,13,0
5538,7216,18324,8,0
5539,7217,18325,8,0
5540,7218,18327,6,0
5541,7219,18329,9,0
5542,7220,18330,9,0
5543,7221,18332,9,0
5544,7222,18335,6,0
5545,7223,18335,4,0
5546,7224,18335,4,0
5547,7225,18341,9,0
5548,7226,18343,12,0
5549,7227,18344,17,0
5550,7228,18361,11,0
5551,7229,18361,13,0
5552,7230,18362,11,0
5553,7231,18362,13,0
5554,7232,18363,1,0
5555,7233,18364,1,0
5556,7234,18365,1,0
5557,7235,18366,1,0
5558,7236,18369,3,0
5559,7237,18369,11,0
5560,7238,18373,14,0
5561,7239,18374,13,0
5562,7240,18378,14,0
5563,7241,18384,1,1
5564,7242,18386,1,0
5565,7243,18386,1,0
5566,7244,18387,1,0
5567,7245,18388,1,0
5568,7246,18389,1,0
5569,7247,18390,1,0
5570,7248,18394,13,0
5571,7249,18394,8,0
5572,7250,18394,5,0
5573,7255,18399,7,0
5574,7256,18399,9,0
5575,7257,18400,7,0
5576,7258,18400,9,0
5577,7259,18401,7,0
5578,7260,18401,9,0
5579,7261,18407,10,0
5580,7262,18407,7,0
5581,7263,18408,1,0
5582,7264,18410,1,0
5583,7265,18417,14,0
5584,7266,18417,12,0
5585,7267,18417,3,0
5586,7268,18422,1,1
5587,7269,18423,1,1
5588,7270,18431,1,1
5589,7271,18431,4,0
5590,7272,18442,5,0
5591,7273,18442,8,0
5592,7274,18443,5,0
5593,7275,18443,8,0
5594,7276,18444,5,0
5595,7277,18444,8,0
5596,7278,18445,1,1
5597,7279,18446,3,0
5598,7280,18447,3,0
5599,7281,18448,3,0
5600,7282,18449,3,0
5601,7283,18450,3,0
5602,7285,18458,11,0
5603,7286,18471,2,0
5604,7287,18471,5,0
5605,7288,18472,2,0
5606,7289,18472,5,0
5607,7290,18473,2,0
5608,7291,18473,5,0
5609,7292,18474,9,0
5610,7293,18475,2,0
5611,7294,18475,0,0
5612,7295,18476,9,0
5613,7296,18477,15,0
5614,7297,18478,2,0
5615,7298,18478,0,0
5616,7299,18479,9,0
5617,7300,18480,15,0
5618,7301,18481,2,0
5619,7302,18481,5,0
5620,7303,18482,9,0
5621,7304,18483,15,0
5622,7305,18484,2,0
5623,7306,18484,5,0
5624,7307,18485,9,0
5625,7308,18485,7,0
5626,7309,18486,15,0
5627,7310,18488,2,0
5628,7311,18488,5,0
5629,7312,18488,7,0
5630,7313,18488,9,0
5631,7314,18488,15,0
5632,7315,18490,9,0
5633,7316,18491,5,0
5634,7317,18491,12,0
5635,7318,18492,0,0
5636,7319,18493,9,0
5637,7320,18494,9,0
5638,7321,18495,5,0
5639,7322,18496,9,0
5640,7323,18497,2,0
5641,7324,18500,2,0
5642,7325,18501,2,0
5643,7326,18503,6,0
5644,7327,18503,10,0
5645,7328,18504,6,0
5646,7329,18504,10,0
5647,7330,18508,8,0
5648,7331,18513,2,0
5649,7332,18518,6,0
5650,7333,18518,9,0
5651,7334,18519,6,0
5652,7335,18520,6,0
5653,7336,18520,9,0
5654,7337,18521,6,0
5655,7338,18521,9,0
5656,7339,18522,6,0
5657,7340,18522,9,0
5658,7341,18523,6,0
5659,7342,18523,9,0
5660,7343,18524,6,0
5661,7344,18524,9,0
5662,7345,18525,6,0
5663,7346,18525,9,0
5664,7347,18526,6,0
5665,7348,18526,9,0
5666,7349,18527,6,0
5667,7350,18527,9,0
5668,7351,18528,6,0
5669,7352,18528,9,0
5670,7353,18536,0,0
5671,7354,18538,2,1
5672,7355,18538,9,0
5673,7358,18545,6,0
5674,7359,18545,3,0
5675,7360,18545,1,0
5676,7365,18549,14,0
5677,7366,18551,14,0
5678,7367,18552,14,0
5679,7368,18556,15,0
5680,7369,18557,15,0
5681,7370,18558,15,0
5682,7371,18559,15,0
5683,7372,18560,2,1
5684,7373,18561,8,0
5685,7374,18563,6,0
5686,7375,18579,17,0
5687,7376,18583,16,0
5688,7377,18584,16,0
5689,7378,18588,12,0
5690,7379,18590,15,0
5691,7380,18591,11,0
5692,7381,18591,14,0
5693,7382,18592,11,0
5694,7383,18592,14,0
5695,7384,18592,15,0
5696,7385,18599,12,0
5697,7386,18600,11,0
5698,7387,18601,14,0
5699,7388,18601,15,0
5700,7389,18603,4,0
5701,7390,18603,8,0
5702,7391,18604,4,0
5703,7392,18604,8,0
5704,7393,18605,4,0
5705,7394,18605,8,0
5706,7395,18606,2,0
5707,7396,18606,5,0
5708,7397,18606,7,0
5709,7398,18607,4,0
5710,7399,18607,8,0
5711,7400,18608,2,0
5712,7401,18608,5,0
5713,7402,18608,7,0
5714,7403,18610,4,0
5715,7404,18610,8,0
5716,7405,18612,16,0
5717,7406,18614,1,1
5718,7407,18615,1,1
5719,7408,18616,0,1
5720,7409,18617,0,1
5721,7410,18618,1,1
5722,7411,18619,1,1
5723,7412,18620,1,1
5724,7413,18621,1,1
5725,7414,18622,1,1
5726,7415,18623,1,1
5727,7416,18624,1,1
5728,7426,18628,1,0
5729,7427,18630,1,1
5730,7428,18634,4,0
5731,7429,18636,5,0
5732,7434,18643,15,0
5733,7437,18652,14,0
5734,7438,18667,4,0
5735,7439,18668,4,0
5736,7440,18669,15,0
5737,7441,18670,15,0
5738,7442,18671,4,0
5739,7443,18673,5,0
5740,7444,18673,9,0
5741,7445,18674,5,0
5742,7446,18674,9,0
5743,7447,18676,15,0
5744,7448,18678,15,0
5745,7449,18679,15,0
5746,7450,18679,12,0
5747,7451,18699,10,0
5748,7452,18699,14,0
5749,7453,18703,4,0
5750,7454,18703,2,1
5751,7455,18708,4,0
5752,7456,18709,14,0
5753,7457,18711,4,0
5754,7458,18711,2,1
5755,7459,18716,7,0
5756,7460,18716,11,0
5757,7461,18718,8,0
5758,7462,18718,12,0
5759,7463,18718,14,0
5760,7464,18721,7,0
5761,7465,18721,11,0
5762,7466,18724,7,0
5763,7467,18724,11,0
5764,7468,18725,7,0
5765,7469,18728,7,0
5766,7470,18728,11,0
5767,7471,18735,8,0
5768,7472,18737,8,0
5769,7473,18739,8,0
5770,7474,18741,8,0
5771,7475,18743,4,0
5772,7476,18744,4,0
5773,7477,18745,4,0
5774,7478,18751,6,0
5775,7479,18751,8,0
5776,7480,18752,10,0
5777,7481,18752,12,0
5778,7482,18753,1,1
5779,7483,18754,10,0
5780,7484,18754,12,0
5781,7485,18756,10,0
5782,7486,18756,12,0
5783,7487,18758,10,0
5784,7488,18758,12,0
5785,7489,18760,10,0
5786,7490,18760,12,0
5787,7491,18763,12,0
5788,7492,18765,12,0
5789,7493,18766,12,0
5790,7494,18770,10,0
5791,7495,18770,12,0
5792,7496,18775,10,0
5793,7497,18775,12,0
5794,7498,18777,10,0
5795,7499,18777,12,0
5796,7500,18780,10,0
5797,7501,18780,12,0
5798,7502,18782,10,0
5799,7503,18782,12,0
5800,7504,18784,13,0
5801,7505,18785,13,0
5802,7506,18800,0,1
5803,7507,18804,1,0
5804,7508,18812,11,0
5805,7509,18812,13,0
5806,7510,18817,4,0
5807,7511,18817,9,0
5808,7512,18819,4,0
5809,7513,18819,9,0
5810,7514,18825,12,0
5811,7515,18826,12,0
5812,7516,18828,12,0
5813,7517,18829,4,0
5814,7518,18829,9,0
5815,7519,18882,16,0
5816,7520,18916,11,0
5817,7521,18916,13,0
5818,7522,18946,11,0
5819,7523,18946,13,0
5820,7524,18947,11,0
5821,7525,18947,13,0
5822,7526,18948,11,0
5823,7527,18948,13,0
5824,7528,18949,11,0
5825,7529,18949,13,0
5826,7530,18951,11,0
5827,7531,18951,13,0
5828,7532,18952,11,0
5829,7533,18952,13,0
5830,7534,18953,11,0
5831,7535,18953,13,0
5832,7536,18954,11,0
5833,7537,18954,13,0
5834,7538,18955,11,0
5835,7539,18955,13,0
5836,7540,18956,11,0
5837,7541,18956,13,0
5838,7542,18957,9,0
5839,7543,18959,3,0
5840,7544,18959,8,0
5841,7545,18959,11,0
5842,7546,18968,10,0
5843,7547,18974,5,0
5844,7548,18974,7,0
5845,7549,18975,5,0
5846,7550,18975,7,0
5847,7551,18976,5,0
5848,7552,18976,7,0
5849,7553,18980,5,0
5850,7554,18980,7,0
5851,7555,18981,5,0
5852,7556,18981,7,0
5853,7557,18983,14,0
5854,7558,18983,14,0
5855,7559,18993,12,0
5856,7560,18994,12,0
5857,7561,18996,12,0
5858,7562,18997,12,0
5859,7563,18999,12,0
5860,7564,19049,7,0
5861,7565,19049,7,0
5862,7566,19053,17,0
5863,7567,19060,7,0
5864,7568,19068,8,0
5865,7569,19079,2,0
5866,7570,19079,0,1
5867,7571,19080,11,0
5868,7572,19080,13,0
5869,7573,19081,11,0
5870,7574,19081,13,0
5871,7575,19093,16,0
5872,7576,19102,10,0
5873,7577,19102,14,0
5874,7578,19103,16,0
5875,7579,19103,13,0
5876,7580,19105,10,0
5877,7581,19106,14,0
5878,7582,19107,17,0
5879,7583,19107,10,0
5880,7584,19112,0,1
5881,7585,19121,6,0
5882,7586,19121,9,0
5883,7587,19122,6,0
5884,7588,19123,9,0
5885,7589,19124,6,0
5886,7590,19124,3,0
5887,7591,19125,9,0
5888,7592,19126,4,0
5889,7593,19127,4,0
5890,7594,19128,7,0
5891,7595,19129,6,0
5892,7596,19129,10,0
5893,7597,19129,12,0
5894,7598,19131,6,0
5895,7599,19131,10,0
5896,7600,19131,12,0
5897,7601,19132,6,0
5898,7602,19133,12,0
5899,7603,19133,10,0
5900,7604,19134,6,0
5901,7605,19135,12,0
5902,7606,19135,10,0
5903,7607,19136,2,1
5904,7608,19150,7,0
5905,7609,19150,5,0
5906,7610,19153,5,0
5907,7611,19153,9,0
5908,7612,19154,13,0
5909,7613,19154,8,0
5910,7614,19154,5,0
5911,7615,19155,2,0
5912,7616,19155,1,1
5913,7617,19157,6,0
5914,7618,19158,9,0
5915,7621,19167,11,0
5916,7622,19167,13,0
5917,7623,19167,15,0
5918,7624,19173,12,0
5919,7625,19177,5,0
5920,7626,19181,11,0
5921,7627,19184,12,0
5922,7628,19186,12,0
5923,7629,19190,12,0
5924,7630,19191,12,0
5925,7631,19192,12,0
5926,7632,19200,2,0
5927,7633,19202,2,0
5928,7634,19204,2,0
5929,7635,19205,2,0
5930,7636,19207,12,0
5931,7637,19209,0,0
5932,7638,19209,4,0
5933,7639,19210,2,0
5934,7640,19210,4,0
5935,7641,19213,1,0
5936,7642,19214,5,0
5937,7643,19214,12,0
5938,7644,19215,6,0
5939,7645,19215,10,0
5940,7646,19218,6,0
5941,7647,19218,10,0
5942,7648,19219,1,0
5943,7649,19220,14,0
5944,7650,19225,6,0
5945,7651,19225,11,0
5946,7652,19226,8,0
5947,7653,19227,8,0
5948,7655,19237,0,0
5949,7656,19239,5,0
5950,7657,19239,6,0
5951,7658,19239,8,0
5952,7659,19243,5,0
5953,7660,19243,6,0
5954,7661,19243,8,0
5955,7662,19244,5,0
5956,7663,19244,6,0
5957,7664,19244,8,0
5958,7665,19246,5,0
5959,7666,19246,6,0
5960,7667,19246,8,0
5961,7668,19247,5,0
5962,7669,19247,6,0
5963,7670,19247,8,0
5964,7671,19248,12,0
5965,7672,19248,0,0
5966,7673,19250,5,0
5967,7674,19250,6,0
5968,7675,19250,8,0
5969,7676,19256,6,0
5970,7677,19256,4,0
5971,7678,19256,4,0
5972,7679,19263,6,0
5973,7680,19263,4,0
5974,7681,19263,4,0
5975,7682,19267,11,0
5976,7683,19269,11,0
5977,7684,19270,11,0
5978,7685,19271,7,0
5979,7686,19271,15,0
5980,7687,19279,2,0
5981,7688,19280,2,0
5982,7689,19289,6,0
5983,7690,19289,10,0
5984,7691,19296,3,0
5985,7694,19318,7,0
5986,7695,19318,8,0
5987,7697,19322,8,0
5988,7698,19322,13,0
5989,7699,19323,8,0
5990,7700,19323,13,0
5991,7701,19327,2,0
5992,7702,19327,5,0
5993,7703,19328,2,0
5994,7704,19335,17,0
5995,7705,19337,17,0
5996,7706,19340,17,0
5997,7707,19346,3,0
5998,7708,19346,5,0
5999,7709,19347,9,0
6000,7710,19347,7,0
6001,7711,19348,3,0
6002,7712,19348,5,0
6003,7713,19349,9,0
6004,7714,19349,7,0
6005,7715,19351,5,0
6006,7716,19362,2,0
6007,7717,19362,5,0
6008,7718,19365,1,1
6009,7719,19366,1,1
6010,7720,19372,3,0
6011,7721,19373,4,0
6012,7722,19374,14,0
6013,7723,19375,14,0
6014,7724,19376,0,1
6015,7725,19382,3,0
6016,7726,19382,5,0
6017,7727,19383,16,0
6018,7728,19384,16,0
6019,7729,19385,16,0
6020,7730,19386,16,0
6021,7731,19387,16,0
6022,7732,19388,16,0
6023,7733,19389,16,0
6024,7734,19390,12,0
6025,7735,19390,15,0
6026,7736,19391,12,0
6027,7737,19391,15,0
6028,7738,19392,12,0
6029,7739,19392,15,0
6030,7740,19393,12,0
6031,7741,19393,15,0
